Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,195,NYJ,Brandon Dixon\DixoBr00,DB,24,2014,0,0,0,1,,14,,,,,,,,,,,,8,1,,NW Missouri St.,
6,196,ARI,Walt Powell\PoweWa00,WR,22,2016,0,0,0,0,,15,,,,,,,,,14,142,0,,,,Murray St.,
6,197,GNB,Demetri Goodson\GoodDe00,DB,25,2016,0,0,0,1,1,26,,,,,,,,,,,,18,,,Baylor,College Stats
6,198,NWE,Zach Moore\MoorZa00,DE,24,2016,0,0,0,1,1,10,,,,,,,,,,,,,,0.5,Concordia-St.Paul (MN),
6,199,SEA,Garrett Scott\ScotGa01,OL,22,,0,0,0,,,,,,,,,,,,,,,,,,Marshall,College Stats
6,200,KAN,Laurent Duvernay-Tardif\DuveLa00,OL,23,2016,0,0,2,7,7,28,,,,,,,,,,,,,,,McGill,
6,201,SDG,Marion Grice\GricMa00,RB,23,2014,0,0,0,0,,10,0,1,0,0,0,15,41,1,7,29,0,,,,Arizona St.,College Stats
6,202,NOR,Tavon Rooks\RookTa00,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,
6,203,IND,Andrew Jackson\JackAn02,LB,22,2014,0,0,0,1,1,13,,,,,,,,,,,,10,,1.0,West. Kentucky,College Stats
6,204,CAR,Tyler Gaffney\GaffTy00,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
6,205,JAX,Luke Bowanko\BowaLu00,C,23,2015,0,0,1,5,5,21,,,,,,,,,,,,1,,,Virginia,
6,206,NWE,Jemea Thomas\ThomJe03,DB,24,2014,0,0,0,0,,2,,,,,,,,,,,,,,,Georgia Tech,
6,207,DEN,Matt Paradis\ParaMa00,OL,24,2016,0,0,2,6,6,30,,,,,,,,,,,,,,,Boise St.,College Stats
6,208,SEA,Eric Pinkins\PinkEr00,DB,23,2016,0,0,0,0,0,9,,,,,,,,,,,,,,,San Diego St.,
6,209,NYJ,Quincy Enunwa\EnunQu00,WR,22,2016,0,0,1,3,3,27,,,,,,,,,74,1061,4,,,,Nebraska,College Stats
6,210,NYJ,IK Enemkpali\EnemIK00,DT,23,2015,0,0,0,1,0,17,,,,,,,,,,,,11,,,Louisiana Tech,College Stats
6,211,HOU,Jay Prosch\ProsJa00,FB,22,2016,0,0,0,0,0,46,,,,,,9,37,0,2,30,0,1,,,Auburn,College Stats
6,212,CIN,Marquis Flowers\FlowMa00,LB,22,2016,0,0,0,2,2,30,,,,,,,,,,,,7,,,Arizona,College Stats
6,213,NYJ,Tajh Boyd\BoydTa00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
6,214,STL,Garrett Gilbert\GilbGa01,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,SMU,College Stats
6,215,PIT,Daniel McCullers\McCuDa00,DT,22,2016,0,0,0,2,2,35,,,,,,,,,,,,11,,0.5,Tennessee,College Stats
7,216,HOU,Andre Hal\HalxAn00,DB,22,2016,0,0,2,7,7,43,,,,,,,,,,,,68,6,1.0,Vanderbilt,College Stats
7,217,WAS,Ted Bolser\BolsTe00,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Indiana,College Stats
7,218,BAL,Michael Campanaro\CampMi02,WR,23,2016,0,0,0,1,1,9,,,,,,3,56,1,12,137,1,,,,Wake Forest,College Stats
7,219,OAK,TJ Carrie\CarrTr00,DB,24,2016,0,0,1,7,7,42,,,,,,,,,,,,91,3,,Ohio,College Stats
7,220,MIN,Shamar Stephen\StepSh00,DT,23,2016,0,0,1,4,4,35,,,,,,,,,,,,30,,,Connecticut,College Stats
7,221,BUF,Randell Johnson\JohnRa01,LB,23,2015,0,0,0,2,2,15,,,,,,,,,,,,1,,,Florida Atlantic,
7,222,JAX,Storm Johnson\JohnSt03,RB,22,2014,0,0,0,0,0,6,,,,,,29,86,2,1,-4,0,,,,Central Florida,College Stats
7,223,MIN,Brandon Watts\WattBr00,LB,23,2015,0,0,0,0,0,9,,,,,,,,,,,,3,,,Georgia Tech,
7,224,PHI,Beau Allen\AlleBe00,DT,22,2016,0,0,0,3,3,46,,,,,,,,,,,,36,,1.0,Wisconsin,College Stats
7,225,MIN,Jabari Price\PricJa00,DB,22,2014,0,0,0,1,1,14,,,,,,,,,,,,9,,,North Carolina,College Stats
7,226,STL,Mitchell Van Dyk\VanDMi00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Portland St.,
7,227,SEA,Kiero Small\SmalKi00,RB,25,2014,0,0,0,0,,3,,,,,,,,,,,,,,,Arkansas,
7,228,WAS,Zach Hocker\HockZa00,K,23,2015,0,0,0,0,,8,,,,,,,,,,,,,,,Arkansas,College Stats
7,229,DET,Nate Freese\FreeNa00,K,24,2014,0,0,0,-1,-1,3,,,,,,,,,,,,,,,Boston Col.,College Stats
7,230,PIT,Rob Blanchflower\BlanRo01,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Massachusetts,College Stats
7,231,DAL,Ben Gardner\GardBe00,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
7,232,IND,Ulrick John\JohnUl00,OL,22,2016,0,0,0,0,,5,,,,,,,,,,,,,,,Georgia St.,
7,233,NYJ,Trevor Reilly\ReilTr00,LB,26,2015,0,0,0,2,2,29,,,,,,,,,,,,10,,1.0,Utah,College Stats
7,234,MIA,Terrence Fede\FedeTe00,DE,22,2016,0,0,0,2,2,32,,,,,,,,,,,,22,,1.0,Marist,
7,235,OAK,Shelby Harris\HarrSh00,DE,23,2015,0,0,0,1,1,8,,,,,,,,,,,,10,,1.0,Illinois St.,
7,236,GNB,Jeff Janis\JaniJe00,WR,23,2016,0,0,0,1,1,33,,,,,,2,38,1,14,180,1,,,,Saginaw Valley St.,
7,237,BUF,Seantrel Henderson\HendSe00,OL,22,2016,0,0,2,12,12,27,,,,,,,,,,,,,,,Miami (FL),College Stats
7,238,DAL,Will Smith\SmitWi01,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,
7,239,CIN,James Wright\WrigJa03,WR,22,2016,0,0,0,1,1,22,,,,,,5,24,0,17,189,0,6,,,LSU,
7,240,SDG,Tevin Reese\ReesTe00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
7,241,STL,C.B. Bryant\BryaC.00,DB,22,2016,0,0,0,1,1,11,,,,,,,,,,,,,,,Ohio St.,
7,242,DEN,Corey Nelson\NelsCo00,LB,22,2016,0,0,0,2,2,46,,,,,,,,,,,,49,,1.0,Oklahoma,
7,243,SFO,Kaleb Ramsey\RamsKa00,DE,25,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,
7,244,NWE,Jeremy Gallon\GallJe00,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
7,245,SFO,Trey Millard\MillTr00,FB,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
7,246,CHI,Charles Leno\LenoCh00,T,22,2016,0,0,2,9,9,36,,,,,,,,,,,,,,,Boise St.,College Stats
7,247,OAK,Jonathan Dowling\DowlJo00,DB,22,2014,0,0,0,0,0,7,,,,,,,,,,,,4,,,West. Kentucky,College Stats
7,248,DAL,Ahmad Dixon\DixoAh00,DB,23,2014,0,0,0,0,,11,,,,,,,,,,,,2,,,Baylor,College Stats
7,249,STL,Michael Sam\SamxMi00,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
7,250,STL,Demetrius Rhaney\RhanDe00,OL,22,2016,0,0,0,1,1,30,,,,,,,,,,,,,,,Tennessee St.,
7,251,DAL,Ken Bishop\BishKe01,DT,24,2015,0,0,0,0,0,5,,,,,,,,,,,,4,,,Northern Illinois,College Stats
7,252,CIN,Lavelle Westbrooks\WestLa00,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Southern,
7,253,ATL,Yawin Smallwood\SmalYa00,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut,College Stats
7,254,DAL,Terrance Mitchell\MitcTe00,DB,22,2016,0,0,0,0,0,13,,,,,,,,,,,,18,1,1.0,Oregon,College Stats
7,255,ATL,Tyler Starr\StarTy00,LB,23,2015,0,0,0,0,0,1,,,,,,,,,,,,,,,South Dakota,
7,256,HOU,Lonnie Ballentine\BallLo00,DB,21,2016,0,0,0,0,0,4,,,,,,,,,,,,3,,,Memphis,
