Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
184,Dennis Northcutt\NortDe00,CLE,TE,28,16,7,0,0,0,0,0,2,33,16.5,0,77,42,441,10.5,2,59,110.4,86.4,,16,
185,Steve Heiden\HeidSt00,CLE,TE,29,15,13,0,0,0,0,0,0,0,,0,60,43,401,9.33,3,58,104.1,79.6,,17,
186,Charlie Frye\FryeCh00,CLE,QB,24,7,5,98,164,1002,4,5,18,60,3.33,1,0,0,0,,0,58,62.6,56.1,,40,
187,Robert Ferguson\FergRo00,GNB,WR,26,11,7,0,0,0,0,0,0,0,,0,57,27,366,13.56,3,57,86.6,70.1,,71,
188,Verron Haynes\HaynVe00,PIT,RB,26,14,0,0,0,0,0,0,74,274,3.7,3,17,11,113,10.27,0,57,72.7,60.2,,58,
189,Josh Reed\ReedJo01,BUF,WR,25,16,6,0,0,0,0,0,1,-3,-3,0,53,32,449,14.03,2,57,91.6,72.6,,72,
190,Adrian Peterson\PeteAd00,CHI,RB,26,16,0,0,0,0,0,0,76,391,5.14,2,12,7,48,6.86,0,56,65.4,58.4,,59,
191,Arnaz Battle\BattAr00,SFO,WR,25,10,8,2,2,27,0,0,8,11,1.38,0,54,32,363,11.34,3,56,91,71.5,,73,
192,Mike Sellers\SellMi00,WAS,RB,30,15,6,0,0,0,0,0,1,1,1,1,16,12,72,6,7,55,67.3,61.3,,60,
193,Maurice Hicks\HickMa00,SFO,RB,27,14,3,0,0,0,0,0,59,308,5.22,3,16,12,47,3.92,0,54,68.5,59.5,,62,
194,Ladell Betts\BettLa00,WAS,RB,26,12,0,0,0,0,0,0,89,338,3.8,1,17,10,78,7.8,1,54,71.1,61.6,,61,
195,Shaun McDonald\McDoSh00,STL,WR,24,16,2,0,0,0,0,0,1,7,7,0,74,46,523,11.37,0,53,101.5,75,,75,
196,Kyle Johnson\JohnKy00,DEN,RB,27,16,14,0,0,0,0,0,4,9,2.25,1,31,17,160,9.41,5,53,72.9,61.4,,63,
197,Devery Henderson\HendDe00,NOR,WR,23,15,3,0,0,0,0,0,1,9,9,0,50,22,343,15.59,3,53,78.2,64.2,,74,
198,D.J. Hackett\HackD.00,SEA,WR,24,13,3,0,0,0,0,0,0,0,,0,43,28,400,14.29,2,52,83,66,,77,
199,Troy Williamson\WillTr01,MIN,WR,22,14,3,0,0,0,0,0,3,28,9.33,0,52,24,372,15.5,2,52,79,64,,78,
200,Michael Turner\TurnMi00,SDG,RB,23,16,0,0,0,0,0,0,57,335,5.88,3,1,0,0,,0,52,54.5,51.5,,65,
201,Brandon Jacobs\JacoBr00,NYG,RB,23,16,0,0,0,0,0,0,38,99,2.61,7,0,0,0,,0,52,51.4,50.9,,64,
202,Tim Dwight\DwigTi00,NWE,WR,30,16,1,0,0,0,0,0,4,11,2.75,0,34,19,332,17.47,3,52,73.8,60.8,,76,
203,Jeb Putzier\PutzJe00,DEN,WR,26,16,4,0,0,0,0,0,0,0,,0,58,37,481,13,0,50,89.6,67.6,,79,
204,Cedric Houston\HousCe00,NYJ,RB,23,12,4,0,0,0,0,0,81,302,3.73,2,10,8,66,8.25,0,49,59.3,51.8,,66,
205,Matt Schaub\SchaMa00,ATL,QB,24,16,1,33,64,495,4,0,9,76,8.44,0,0,0,0,,0,49,51.9,48.4,,42,
206,Bryant Johnson\JohnBr02,ARI,WR,24,14,4,0,0,0,0,0,1,0,0,0,72,40,432,10.8,1,49,92.2,69.2,,81,
207,Jeff Garcia\GarcJe00,DET,QB,35,6,5,102,173,937,3,6,17,51,3,1,0,0,0,,0,49,57.1,53.6,,43,
208,Ryan Fitzpatrick\FitzRy00,STL,QB,23,4,3,76,135,777,4,8,14,64,4.57,2,0,0,0,,0,49,59,54.5,,41,
209,Koren Robinson\RobiKo00,MIN,WR,25,14,5,0,0,0,0,0,4,27,6.75,1,37,22,347,15.77,1,49,79.4,64.4,,80,
210,Alex Smith\SmitAl02,TAM,TE,23,16,10,0,0,0,0,0,0,0,,0,61,41,367,8.95,2,49,92.7,69.2,,18,
211,Courtney Anderson\AndeCo00,OAK,TE,25,14,13,0,0,0,0,0,0,0,,0,48,24,303,12.63,3,48,74.8,59.3,,19,
212,Justin Gage\GageJu00,CHI,WR,24,15,11,0,0,0,0,0,0,0,,0,55,31,346,11.16,2,47,80.6,62.1,,82,
213,Ryan Moats\MoatRy00,PHI,RB,23,7,1,0,0,0,0,0,55,278,5.05,3,6,4,7,1.75,0,47,52,45.5,,67,
214,Patrick Crayton\CrayPa00,DAL,WR,26,11,0,0,0,0,0,0,1,0,0,0,35,22,341,15.5,2,46,69.6,54.1,,83,
215,Zachary Hilton\HiltZa00,NOR,TE,25,15,6,0,0,0,0,0,0,0,,0,56,35,396,11.31,1,46,83.6,63.1,,20,
216,Alvin Pearman\PearAl00,JAX,RB,23,16,0,0,0,0,0,0,39,149,3.82,1,36,32,240,7.5,0,45,80.9,56.9,,69,
217,Travis Henry\HenrTr00,TEN,RB,27,10,1,0,0,0,0,0,88,335,3.81,0,20,13,117,9,0,45,63.2,49.7,,68,
218,Reggie Williams\WillRe00,JAX,WR,22,16,7,0,0,0,0,0,2,3,1.5,0,63,35,445,12.71,0,45,81.8,60.3,,85,
219,Cedrick Wilson\WilsCe00,PIT,WR,27,16,1,0,0,0,0,0,1,0,0,0,53,26,451,17.35,0,45,73.6,57.1,,84,
220,Dominic Rhodes\RhodDo00,IND,RB,26,13,1,0,0,0,0,0,40,118,2.95,4,16,12,88,7.33,0,45,58.6,48.6,,70,
221,Wes Welker\WelkWe00,MIA,WR,24,16,1,0,0,0,0,0,1,5,5,0,52,29,434,14.97,0,44,73.4,53.4,,86,
222,David Martin\MartDa00,GNB,TE,26,12,8,0,0,0,0,0,0,0,,0,39,27,224,8.3,3,42,72.4,55.9,,21,
223,Daniel Graham\GrahDa00,NWE,TE,27,11,9,0,0,0,0,0,0,0,,0,25,16,235,14.69,3,42,60,48.5,,22,
224,Scottie Vines\VineSc00,DET,WR,26,13,11,0,0,0,0,0,1,7,7,0,71,40,417,10.43,0,42,85.4,62.4,,87,
225,Reche Caldwell\CaldRe00,SDG,WR,26,16,2,0,0,0,0,0,2,10,5,0,43,28,352,12.57,1,42,72.2,54.2,,88,
226,Roydell Williams\WillRo05,TEN,WR,24,10,2,0,0,0,0,0,0,0,,0,39,21,299,14.24,2,42,65.9,52.4,,90,
227,Brandon Jones\JoneBr02,TEN,WR,23,10,8,0,0,0,0,0,1,1,1,0,47,23,299,13,2,42,68,53.5,,89,
228,Kevin Faulk\FaulKe00,NWE,RB,29,8,2,0,0,0,0,0,51,145,2.84,0,37,29,260,8.97,0,41,74,52,,71,
229,Keary Colbert\ColbKe00,CAR,WR,23,16,16,0,0,0,0,0,1,6,6,0,55,25,282,11.28,2,41,68.3,52.3,,92,
230,Mike Williams\WillMi03,DET,WR,21,14,4,0,0,0,0,0,0,0,,0,57,29,350,12.07,1,41,72,53.5,,91,
231,Donald Lee\LeexDo00,GNB,TE,25,15,5,0,0,0,0,0,0,0,,0,55,33,294,8.91,2,41,77.4,57.9,,23,
232,Ahman Green\GreeAh00,GNB,RB,28,5,5,0,0,0,0,0,77,255,3.31,0,27,19,147,7.74,0,40,64.7,48.7,,72,
233,LaBrandon Toefield\ToefLa00,JAX,RB,25,9,2,0,0,0,0,0,36,142,3.94,4,7,3,17,5.67,0,40,45.9,41.4,,73,
234,Maurice Morris\MorrMa00,SEA,RB,26,16,2,0,0,0,0,0,71,288,4.06,1,6,5,48,9.6,0,40,47.6,42.1,,74,
235,Vernand Morency\MoreVe00,HOU,RB,25,12,1,0,0,0,0,0,46,184,4,2,15,10,87,8.7,0,39,51.6,43.1,,75,
236,Bo Scaife\ScaiBo00,TEN,TE,24,16,5,0,0,0,0,0,0,0,,0,56,37,273,7.38,2,39,79.3,57.8,,24,
237,Zack Crockett\CrocZa00,OAK,RB,33,16,10,0,0,0,0,0,60,208,3.47,1,18,13,111,8.54,0,38,56.4,43.4,,76,
238,Nate Burleson\BurlNa00,MIN,WR,24,12,9,0,0,0,0,0,2,-6,-3,0,52,30,328,10.93,1,38,71.2,53.2,,93,
239,Bryan Fletcher\FletBr00,IND,WR,26,16,12,0,0,0,0,0,0,0,,0,27,18,202,11.22,3,38,59.2,47.2,,94,
240,Doug Jolley\JollDo00,NYJ,TE,26,16,7,0,0,0,0,0,0,0,,0,50,29,324,11.17,1,38,69.9,51.9,,25,
241,Courtney Roby\RobyCo00,TEN,WR,22,13,6,0,0,0,0,0,2,16,8,0,43,21,289,13.76,1,37,60,46,,96,
242,Michael Clayton\ClayMi00,TAM,WR,23,14,10,0,0,0,0,0,1,2,2,0,55,32,372,11.63,0,37,71.9,52.4,,95,
243,Tim Rattay\RattTi00,SFO,QB,28,4,4,56,97,667,5,6,7,18,2.57,0,0,0,0,,0,36,44,39.5,,44,
244,Justin Griffith\GrifJu00,ATL,RB,25,16,15,0,0,0,0,0,15,65,4.33,0,34,21,111,5.29,3,36,59.1,45.1,,77,
245,Frisman Jackson\JackFr01,CLE,WR,26,12,0,0,0,0,0,0,0,0,,0,41,24,287,11.96,1,35,61.7,46.7,,97,
246,Vinny Testaverde\TestVi00,NYJ,QB,42,6,4,60,106,777,1,6,7,4,0.57,2,0,0,0,,0,35,41,34.5,,45,
247,Desmond Clark\ClarDe00,CHI,TE,28,16,16,0,0,0,0,0,0,0,,0,49,24,229,9.54,2,35,61.9,46.9,,26,
248,Ron Dayne\DaynRo00,DEN,RB,27,10,0,0,0,0,0,0,53,270,5.09,1,3,3,17,5.67,0,35,40.2,35.2,,78,
249,Ike Hilliard\HillIk00,TAM,WR,29,16,2,0,0,0,0,0,0,0,,0,53,35,282,8.06,1,34,72.2,51.7,,98,
250,Jerald Sowell\SoweJe00,NYJ,RB,31,16,14,0,0,0,0,0,1,1,1,1,38,28,155,5.54,2,34,64.1,46.6,,80,
251,Rock Cartwright\CartRo01,WAS,RB,26,16,0,0,0,0,0,0,27,199,7.37,2,4,2,23,11.5,0,34,38.7,34.2,,79,
252,Troy Walters\WaltTr00,IND,WR,29,16,1,0,0,0,0,0,0,0,,0,19,14,152,10.86,3,33,50.2,40.2,,99,
253,Billy McMullen\McMuBi00,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,38,18,268,14.89,1,33,53.3,40.8,,100,
254,Chris Baker\BakeCh00,NYJ,TE,26,8,8,0,0,0,0,0,0,0,,0,25,18,269,14.94,1,33,53.4,40.9,,28,
255,Adam Bergen\BergAd00,ARI,TE,22,16,9,0,0,0,0,0,0,0,,0,43,28,270,9.64,1,33,64,47,,27,
256,Heath Evans\EvanHe00,2TM,RB,27,12,3,0,0,0,0,0,52,192,3.69,0,17,14,105,7.5,0,32,51.7,38.7,,82,
257,Kris Mangum\MangKr00,CAR,TE,32,14,9,0,0,0,0,0,0,0,,0,35,23,202,8.78,2,32,58.2,43.7,,29,
258,Lamar Gordon\GordLa00,PHI,RB,25,14,4,0,0,0,0,0,54,182,3.37,1,17,11,79,7.18,0,32,44.6,34.6,,81,
259,Billy Volek\VoleBi00,TEN,QB,29,6,1,50,88,474,4,2,1,3,3,0,0,0,0,,0,31,34.8,30.3,,46,
260,Lorenzo Neal\NealLo00,SDG,RB,35,16,15,0,0,0,0,0,29,98,3.38,0,29,24,145,6.04,1,30,57.3,42.3,,83,
261,Sage Rosenfels\RoseSa00,MIA,QB,27,4,1,34,61,462,4,3,6,15,2.5,0,0,0,0,,0,30,35.5,32,,47,
262,Ciatrick Fason\FasoCi00,MIN,RB,23,13,0,0,0,0,0,0,32,62,1.94,4,0,0,0,,0,30,29.7,29.2,,84,
263,Johnnie Morton\MortJo00,SFO,WR,34,13,10,0,0,0,0,0,0,0,,0,44,21,288,13.71,0,29,52.8,39.3,,101,
264,Cedric Benson\BensCe00,CHI,RB,23,9,1,0,0,0,0,0,67,272,4.06,0,1,1,3,3,0,28,31,27,,88,
265,Jim Sorgi\SorgJi00,IND,QB,25,5,0,42,61,444,3,1,12,1,0.08,0,0,0,0,,0,28,31.4,27.9,,48,
266,Shaud Williams\WillSh01,BUF,RB,25,16,0,0,0,0,0,0,45,161,3.58,0,23,17,118,6.94,0,28,50.9,36.4,,86,
267,Nick Goings\GoinNi00,CAR,RB,27,16,1,0,0,0,0,0,37,133,3.59,0,20,14,151,10.79,0,28,47.9,34.4,,85,
268,Bernard Berrian\BerrBe00,CHI,WR,25,11,2,0,0,0,0,0,2,31,15.5,0,25,13,246,18.92,0,28,43.2,33.2,,102,
269,Michael Gaines\GainMi00,CAR,TE,25,11,6,0,0,0,0,0,0,0,,0,16,12,155,12.92,2,28,42.5,33.5,,30,
270,Obafemi Ayanbadejo\AyanOb00,ARI,RB,30,16,2,0,0,0,0,0,22,46,2.09,0,45,34,231,6.79,0,28,64.2,43.7,,87,
271,Matt Schobel\SchoMa00,CIN,TE,27,16,1,0,0,0,0,0,0,0,,0,25,18,193,10.72,1,27,47.8,35.3,,31,
272,Quincy Morgan\MorgQu00,PIT,WR,28,16,0,0,0,0,0,0,0,0,,0,18,9,150,16.67,2,27,38.5,30.5,,104,
273,Kevin Walter\WaltKe00,CIN,WR,24,16,2,0,0,0,0,0,0,0,,0,29,19,211,11.11,1,27,49.1,36.6,,103,
274,Bubba Franks\FranBu00,GNB,TE,27,10,8,0,0,0,0,0,0,0,,0,39,25,207,8.28,1,27,54.7,39.2,,32,
275,Alex Smith\SmitAl03,SFO,QB,21,9,7,84,165,875,1,11,30,103,3.43,0,0,0,0,,0,27,38.8,27.3,,49,
276,Jerricho Cotchery\CotcJe00,NYJ,WR,23,16,1,0,0,0,0,0,1,4,4,0,32,19,251,13.21,0,26,46.5,33,,106,
277,Jeremi Johnson\JohnJe00,CIN,RB,25,16,11,0,0,0,0,0,8,14,1.75,0,19,12,65,5.42,3,26,36.9,29.9,,90,
278,Jarrett Payton\PaytJa00,TEN,RB,25,13,0,0,0,0,0,0,33,105,3.18,2,10,6,30,5,0,26,34.5,28.5,,91,
279,William Henderson\HendWi00,GNB,RB,34,16,8,0,0,0,0,0,1,-5,-5,0,34,30,264,8.8,0,26,58.4,39.9,,89,
280,Charles Rogers\RogeCh01,DET,WR,24,9,3,0,0,0,0,0,0,0,,0,31,14,197,14.07,1,26,42.7,32.7,,105,
281,Ken Dorsey\DorsKe00,SFO,QB,24,3,3,48,90,481,2,2,4,11,2.75,0,0,0,0,,0,26,30.3,26.3,,50,
282,Chad Pennington\PennCh01,NYJ,QB,29,3,3,49,83,530,2,3,6,27,4.5,0,0,0,0,,0,26,27.9,20.9,,51,
283,Randy Hymes\HymeRa00,BAL,WR,26,16,3,0,2,0,0,0,0,0,,0,31,11,132,12,2,25,39.2,30.7,,107,
284,LeRon McCoy\McCoLe00,ARI,WR,23,10,4,0,0,0,0,0,0,0,,0,30,18,191,10.61,1,25,46.1,34.1,,108,
285,Andre' Davis\DaviAn01,NWE,WR,26,9,4,0,0,0,0,0,0,0,,0,24,9,190,21.11,1,25,37,29.5,,109,
286,George Wrighster\WrigGe00,JAX,TE,24,16,6,0,0,0,0,0,0,0,,0,23,13,120,9.23,2,24,40,30.5,,33,
287,Dane Looker\LookDa00,STL,WR,29,16,0,0,0,0,0,0,0,0,,0,27,23,237,10.3,0,24,49.7,35.2,,110,
288,Duce Staley\StalDu00,PIT,RB,30,5,1,0,0,0,0,0,38,148,3.89,1,7,6,34,5.67,0,24,32.7,26.2,,94,
289,Mack Strong\StroMa00,SEA,RB,34,16,6,0,0,0,0,0,17,78,4.59,0,27,22,166,7.55,0,24,49.4,35.4,,92,
290,Todd Bouman\BoumTo00,NOR,QB,33,16,3,68,122,722,2,7,8,15,1.88,0,0,0,0,,0,24,32.4,27.4,,52,
291,Noah Herron\HerrNo00,2TM,RB,23,7,0,0,0,0,0,0,48,123,2.56,2,0,0,0,,0,24,27.3,24.3,,93,
292,Mark Bradley\BradMa00,CHI,WR,23,7,4,0,0,0,0,0,0,0,,0,36,18,230,12.78,0,23,43.5,31,,113,
293,Ernie Conwell\ConwEr00,NOR,TE,33,8,8,0,0,0,0,0,0,0,,0,29,13,165,12.69,1,23,38,28,,35,
294,Najeh Davenport\DaveNa00,GNB,RB,26,5,1,0,0,0,0,0,30,105,3.5,2,2,2,3,1.5,0,23,27.3,22.8,,95,
295,Stephen Alexander\AlexSt00,DEN,TE,30,16,15,0,0,0,0,0,0,0,,0,36,21,170,8.1,1,23,47,33.5,,34,
296,Alvis Whitted\WhitAl00,OAK,WR,31,16,0,0,0,0,0,0,2,51,25.5,0,26,14,183,13.07,0,23,40.4,30.4,,111,
297,Tim Carter\CartTi00,NYG,WR,26,15,1,0,0,0,0,0,6,46,7.67,0,25,10,186,18.6,0,23,36.2,28.2,,112,
298,Kyle Brady\BradKy00,JAX,TE,33,16,14,0,0,0,0,0,0,0,,0,26,18,157,8.72,1,22,41.2,27.7,,36,
299,David Patten\PattDa00,WAS,WR,31,9,7,0,0,0,0,0,0,0,,0,53,22,217,9.86,0,22,46.7,32.7,,115,
300,Charlie Adams\AdamCh00,DEN,WR,26,16,2,0,0,0,0,0,5,14,2.8,0,36,21,203,9.67,0,22,43.7,28.2,,114,
301,Rod Gardner\GardRo00,2TM,WR,28,13,1,0,0,0,0,0,0,0,,0,26,13,151,11.62,1,21,37.1,27.6,,116,
302,Roscoe Parrish\ParrRo00,BUF,WR,23,10,1,1,1,3,0,0,2,-2,-1,0,25,15,148,9.87,1,21,37.7,26.2,,117,
303,Aaron Shea\SheaAa00,CLE,TE,29,12,4,0,0,0,0,0,0,0,,0,32,18,153,8.5,1,21,42.3,30.3,,38,
304,Daniel Wilcox\WilcDa01,BAL,TE,28,13,3,0,0,0,0,0,0,0,,0,28,20,154,7.7,1,21,44.4,31.4,,37,
305,Charlie Batch\BatcCh00,PIT,QB,31,4,2,23,36,246,1,1,11,30,2.73,1,0,0,0,,0,21,21.3,20.8,,53,
306,James Thrash\ThraJa00,WAS,WR,30,12,2,0,0,0,0,0,1,8,8,0,30,14,194,13.86,0,20,36.7,26.2,,118,
307,Tyson Thompson\ThomTy00,DAL,RB,24,15,0,0,0,0,0,0,46,182,3.96,0,4,3,16,5.33,0,20,24.8,19.3,,96,
308,Eric Edwards\EdwaEr00,ARI,TE,25,16,9,0,0,0,0,0,0,0,,0,17,12,133,11.08,1,19,34.3,25.3,,39,
309,Robert Royal\RoyaRo00,WAS,TE,26,15,14,0,0,0,0,0,0,0,,0,35,18,131,7.28,1,19,40.1,28.1,,41,
310,Brandon Manumaleuna\ManuBr00,STL,TE,25,14,14,0,0,0,0,0,1,2,2,0,20,13,129,9.92,1,19,34.1,23.6,,40,
311,Marc Edwards\EdwaMa00,CHI,RB,31,8,5,0,0,0,0,0,0,0,,0,13,10,66,6.6,2,19,28.6,23.6,,97,
312,Peter Warrick\WarrPe00,SEA,WR,28,13,5,0,0,0,0,0,1,5,5,0,23,11,180,16.36,0,19,32.5,24,,121,
313,Chris Horn\HornCh00,KAN,WR,28,14,3,0,0,0,0,0,0,0,,0,31,18,187,10.39,0,19,39.7,27.7,,120,
314,Tyrone Calico\CaliTy00,TEN,WR,25,12,6,0,0,0,0,0,0,0,,0,42,22,191,8.68,0,19,43.6,29.1,,119,
315,Tommy Maddox\MaddTo00,PIT,QB,34,4,2,34,71,406,2,4,8,26,3.25,0,0,0,0,,0,19,24.8,20.8,,54,
316,Ben Utecht\UtecBe00,IND,TE,24,12,2,0,0,0,0,0,0,0,,0,12,3,59,19.67,2,18,20.9,19.4,,42,
317,Christian Fauria\FaurCh00,NWE,TE,34,16,10,0,0,0,0,0,0,0,,0,17,8,57,7.13,2,18,25.7,21.7,,43,
318,Jim Kleinsasser\KleiJi00,MIN,TE,28,16,16,0,0,0,0,0,0,0,,0,28,22,171,7.77,0,17,41.6,27.1,,44,
319,Bryan Gilmore\GilmBr00,MIA,WR,27,15,1,0,0,0,0,0,0,0,,0,20,5,105,21,1,17,24.5,19,,122,
320,Sammy Morris\MorrSa00,MIA,RB,28,16,2,0,0,0,0,0,16,58,3.63,1,12,8,54,6.75,0,17,25.2,21.2,,98,
321,Marcellus Rivers\RiveMa00,HOU,TE,27,16,5,0,0,0,0,0,0,0,,0,35,24,168,7,0,17,43.8,28.8,,45,
322,Kelley Washington\WashKe00,CIN,WR,26,7,0,0,0,0,0,0,0,0,,0,19,10,101,10.1,1,16,29.1,21.1,,126,
323,Drew Carter\CartDr00,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,15,5,103,20.6,1,16,24.3,18.8,,125,
324,Edell Shepherd\ShepEd00,TAM,WR,25,16,0,0,0,0,0,0,0,0,,0,9,6,103,17.17,1,16,24.8,18.3,,124,
325,Reno Mahe\MaheRe00,PHI,RB,25,15,0,0,0,0,0,0,20,87,4.35,0,20,12,68,5.67,0,16,26.5,19.5,,100,
326,Daimon Shelton\ShelDa00,BUF,RB,33,16,11,0,0,0,0,0,1,0,0,0,21,13,98,7.54,1,16,28.3,21.3,,99,
327,Randal Williams\WillRa01,OAK,WR,27,16,4,0,0,0,0,0,0,0,,0,26,13,164,12.62,0,16,32.4,22.9,,123,
328,Wayne Chrebet\ChreWa00,NYJ,WR,32,8,0,0,0,0,0,0,0,0,,0,23,15,153,10.2,0,15,33.3,22.8,,127,
329,Charles Lee\LeexCh00,ARI,WR,28,6,0,0,0,0,0,0,0,0,,0,18,11,152,13.82,0,15,29.2,20.7,,128,
330,Jerheme Urban\UrbaJe00,SEA,WR,25,4,1,0,0,0,0,0,0,0,,0,10,7,151,21.57,0,15,25.1,18.6,,129,
331,Tony Richardson\RichTo00,KAN,RB,34,16,16,0,0,0,0,0,6,20,3.33,0,16,9,68,7.56,1,15,23.8,19.3,,101,
332,Ryan Hannam\HannRy00,SEA,TE,25,16,5,0,0,0,0,0,0,0,,0,21,13,89,6.85,1,15,27.9,21.4,,47,
333,Tab Perry\PerrTa00,CIN,WR,23,16,0,0,0,0,0,0,3,9,3,1,5,4,21,5.25,1,15,18.5,16,,130,
334,Reggie Kelly\KellRe00,CIN,TE,28,15,14,0,0,0,0,0,0,0,,0,18,15,90,6,1,15,29.5,21.5,,46,
335,Matt Cassel\CassMa00,NWE,QB,23,2,0,13,24,183,2,1,6,12,2,0,0,0,0,,0,15,14.5,13.5,,55,
336,Todd Devoe\DevoTo00,DEN,WR,25,14,0,0,0,0,0,0,0,0,,0,14,9,87,9.67,1,15,23.7,19.2,,131,
337,Mark Campbell\CampMa00,BUF,TE,30,14,10,0,0,0,0,0,0,0,,0,29,19,139,7.32,0,14,35.9,23.4,,48,
338,Arlen Harris\HarrAr00,STL,RB,25,16,0,0,0,0,0,0,13,21,1.62,1,5,4,34,8.5,0,14,17.5,15.5,,105,
339,Derrick Ward\WardDe01,NYG,RB,25,14,0,0,0,0,0,0,35,123,3.51,0,5,2,13,6.5,0,14,18.6,14.6,,103,
340,Lousaka Polite\PoliLo00,DAL,RB,24,14,3,0,0,0,0,0,2,8,4,0,14,9,72,8,1,14,23,18.5,,102,
341,Marc Boerigter\BoerMa00,KAN,WR,27,10,0,0,0,0,0,0,0,0,,0,16,8,119,14.88,0,14,24.9,17.9,,132,
342,Aveion Cason\CasoAv00,STL,RB,26,2,0,0,0,0,0,0,10,65,6.5,1,1,1,11,11,0,14,14.6,14.1,,104,
343,Bethel Johnson\JohnBe00,NWE,WR,26,11,1,0,0,0,0,0,0,0,,0,6,4,67,16.75,1,13,16.2,13.7,,134,
344,Jason McAddley\McAdJa00,SFO,WR,26,12,2,0,0,0,0,0,0,0,,0,15,7,125,17.86,0,13,22.5,16,,135,
345,Jerome Mathis\MathJe00,HOU,WR,22,12,0,0,0,0,0,0,0,0,,0,13,5,65,13,1,13,28,24,,136,
346,Kevin Johnson\JohnKe01,DET,WR,29,6,2,0,0,0,0,0,0,0,,0,31,17,133,7.82,0,13,33.3,21.8,,133,
347,Mike Bartrum\BartMi00,PHI,TE,35,16,0,0,0,0,0,0,0,0,,0,2,2,6,3,2,13,14.6,13.6,,49,
348,Troy Fleming\FlemTr00,TEN,RB,25,13,2,0,0,0,0,0,0,0,,0,15,10,69,6.9,1,13,22.9,17.9,,106,
349,Terrelle Smith\SmitTe00,CLE,RB,27,16,15,0,0,0,0,0,6,9,1.5,0,16,12,58,4.83,1,13,24.7,18.7,,107,
350,Patrick Ramsey\RamsPa00,WAS,QB,26,4,1,15,25,279,1,1,7,3,0.43,0,0,0,0,,0,13,13.5,12.5,,56,
351,Jonathan Smith\SmitJo00,BUF,WR,24,7,1,0,0,0,0,0,1,1,1,0,7,5,56,11.2,1,12,16.2,13.2,,138,
352,Bobby Wade\WadeBo00,2TM,WR,24,14,1,0,0,0,0,0,1,1,1,0,29,14,120,8.57,0,12,30.1,15.1,,137,
353,Dwayne Carswell\CarsDw00,DEN,TE,33,7,0,0,0,0,0,0,0,0,,0,2,2,3,1.5,2,12,14.3,13.3,,50,
354,Derick Armstrong\ArmsDe00,HOU,WR,26,13,3,0,0,0,0,0,0,0,,0,12,9,115,12.78,0,12,23.5,16,,139,
355,Quinn Gray\GrayQu00,JAX,QB,26,1,0,8,14,100,2,0,3,1,0.33,0,0,0,0,,0,12,11.6,11.1,,57,
356,Anthony Thomas\ThomAn01,2TM,RB,28,10,2,0,0,0,0,0,43,92,2.14,0,8,4,13,3.25,0,11,14.5,12.5,,110,
357,Peerless Price\PricPe00,DAL,WR,29,7,1,0,0,0,0,0,1,9,9,0,9,6,96,16,0,11,16.5,13.5,,141,
358,Brad Hoover\HoovBr00,CAR,RB,29,15,15,0,0,0,0,0,10,22,2.2,0,21,14,87,6.21,0,11,24.9,17.9,,108,
359,Anthony Becht\BechAn00,TAM,TE,28,16,16,0,0,0,0,0,0,0,,0,25,16,112,7,0,11,30.2,19.2,,51,
360,Bradlee Van Pelt\VanPBr00,DEN,QB,25,3,0,2,8,7,0,0,11,48,4.36,1,0,0,0,,0,11,11.1,11.1,,58,
361,William Green\GreeWi01,CLE,RB,26,8,0,0,0,0,0,0,20,78,3.9,0,8,5,30,6,0,11,15.8,13.3,,109,
362,David Tyree\TyreDa00,NYG,WR,25,13,0,0,0,0,0,0,0,0,,0,9,5,52,10.4,1,11,15.7,12.7,,140,
363,Casey Fitzsimmons\FitzCa00,DET,TE,25,14,2,0,0,0,0,0,0,0,,0,17,10,45,4.5,1,11,20.5,15.5,,52,
364,Dee Brown\BrowDe02,KAN,RB,27,8,0,0,0,0,0,0,7,21,3,0,3,3,23,7.67,1,10,13.4,11.9,,111,
365,Jameel Cook\CookJa00,TAM,RB,26,16,0,0,0,0,0,0,0,0,,0,10,7,43,6.14,1,10,17.3,13.8,,112,
366,Jason Wright\WrigJa01,CLE,RB,23,3,0,0,0,0,0,0,11,27,2.45,1,3,3,15,5,0,10,13.2,11.7,,113,
367,Derrick Wimbush\WimbDe00,JAX,RB,25,14,1,0,0,0,0,0,3,12,4,1,10,5,26,5.2,0,10,20.3,17.3,,115,
368,Jamal Robertson\RobeJa00,CAR,RB,28,7,0,0,0,0,0,0,14,41,2.93,1,2,0,0,,0,10,9.6,9.1,,114,
369,Terry Jackson\JackTe00,SFO,RB,29,16,0,0,0,0,0,0,2,11,5.5,0,18,10,67,6.7,0,10,19.8,14.8,,116,
370,Jim Finn\FinnJi00,NYG,TE,29,16,13,0,0,0,0,0,0,0,,0,24,13,98,7.54,0,10,22.3,15.3,,54,
371,Rex Grossman\GrosRe00,CHI,QB,25,2,1,20,39,259,1,2,0,0,,0,0,0,0,,0,10,12.4,12.4,,59,
372,Justin Peelle\PeelJu00,SDG,TE,26,16,4,0,0,0,0,0,0,0,,0,20,11,38,3.45,1,10,20.8,15.3,,55,
