Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,197,SEA,Courtney Taylor\TaylCo00,WR,23,2008,0,0,0,1,1,18,,,,,,,,,14,136,0,6,,,Auburn,College Stats
6,198,ATL,Doug Datish,C,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
6,199,MIA,Drew Mormino,C,,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,
6,200,CLE,Melila Purcell,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
6,201,PHI,Rashad Barksdale\BarkRa99,DB,23,2007,0,0,0,0,,6,,,,,,,,,,,,8,,,Albany,
6,202,NWE,Mike Richardson\RichMi99,DB,23,2010,0,0,0,2,1,22,,,,,,,,,,,,28,,,Notre Dame,College Stats
6,203,ATL,Daren Stone\StonDa99,DB,22,2008,0,0,0,2,1,20,,,,,,,,,,,,12,,,Maine,
6,204,TEN,Jacob Ford\FordJa99,DE,24,2010,0,0,0,9,9,43,,,,,,,,,,,,69,,15.5,Central Arkansas,
6,205,WAS,Jordan Palmer\PalmJo20,QB,23,2014,0,0,0,0,,5,11,18,66,0,2,2,3,0,,,,,,,Texas-El Paso,College Stats
6,206,TEN,Ryan Smith,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
6,207,BAL,Prescott Burgess\BurgPr99,LB,23,2011,0,0,0,3,3,40,,,,,,,,,,,,33,,,Michigan,College Stats
6,208,NWE,Justise Hairston,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut State,
6,209,NWE,Corey Hilliard\HillCo21,T,22,2014,0,0,0,9,,47,,,,,,,,,,,,1,,,Oklahoma St.,College Stats
6,210,SEA,Jordan Kent\KentJo20,WR,23,2009,0,0,0,0,0,14,,,,,,,,,1,5,0,3,,,Oregon,College Stats
7,211,NWE,Oscar Lua,LB,,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
7,212,DAL,Courtney Brown\BrowCo97,DB,23,2008,0,0,0,2,2,17,,,,,,,,,,,,10,,,Cal Poly-SLO,
7,213,CLE,Chase Pittman,DE,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,214,TAM,Chris Denman,T,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
7,215,ARI,Ben Patrick\PatrBe00,TE,23,2010,0,0,0,4,4,42,,,,,,,,,45,446,4,2,,,Delaware,College Stats
7,216,WAS,Tyler Ecker,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
7,217,MIN,Tyler Thigpen\ThigTy00,QB,23,2012,0,0,1,10,,29,275,509,3222,21,18,79,469,3,1,37,1,1,,,Coastal Carolina,
7,218,HOU,Zach Diles\DileZa99,LB,22,2014,0,0,3,15,14,74,,,,,,,,,,,,176,1,1.0,Kansas St.,College Stats
7,219,MIA,Kelvin Smith\SmitKe97,LB,23,2009,0,0,0,0,0,7,,,,,,,,,,,,,,,Syracuse,College Stats
7,220,NOR,Marvin Mitchell\MitcMa99,LB,22,2013,0,0,1,12,5,98,,,,,,,,,,,,125,1,1.0,Tennessee,College Stats
7,221,CHI,Trumaine McBride\McBrTr99,DB,22,2015,0,0,2,14,6,84,,,,,,,,,,,,132,7,1.0,Mississippi,College Stats
7,222,BUF,Derek Schouman\SchoDe00,TE,22,2010,0,0,1,2,2,25,,,,,,,,,27,275,1,1,,,Boise St.,College Stats
7,223,TEN,Michael Otto\OttoMi20,T,24,2013,0,0,0,6,6,62,,,,,,,,,0,0,0,1,,,Purdue,
7,224,NYG,Michael Johnson\JohnMi99,DB,23,2010,0,0,2,14,14,49,,,,,,,,,,,,117,3,2.0,Arizona,College Stats
7,225,MIA,Brandon Fields\FielBr20,P,23,2015,0,1,0,21,21,130,0,1,0,0,0,3,0,0,,,,12,,,Michigan St.,College Stats
7,226,CAR,C.J. Wilson\WilsC.99,DB,22,2010,0,0,0,1,1,23,,,,,,,,,,,,23,,,Baylor,College Stats
7,227,PIT,Dallas Baker\BakeDa01,WR,24,2008,0,0,0,0,0,8,,,,,,,,,1,6,0,,,,Florida,College Stats
7,228,GNB,DeShawn Wynn\WynnDe00,RB,23,2010,0,0,0,3,3,23,,,,,,64,332,5,14,122,0,2,,,Florida,College Stats
7,229,JAX,John Broussard\BrouJo00,WR,23,2007,0,0,0,2,2,8,,,,,,,,,4,126,1,2,,,San Jose St.,College Stats
7,230,CIN,Dan Santucci\SantDa20,G,24,2007,0,0,0,0,0,2,,,,,,,,,,,,,,,Notre Dame,College Stats
7,231,KAN,Michael Allan,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Whitworth (WA),
7,232,SEA,Steve Vallos\VallSt00,G,23,2013,0,0,0,7,5,59,,,,,,,,,,,,1,,,Wake Forest,College Stats
7,233,MIN,Chandler Williams,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida International,College Stats
7,234,CLE,Syndric Steptoe\StepSy20,WR,22,2008,0,0,0,1,1,16,,,,,,,,,19,182,0,3,,,Arizona,College Stats
7,235,NYJ,Chansi Stuckey\StucCh20,WR,23,2011,0,0,0,10,5,55,,,,,,6,16,1,106,1062,5,8,,,Clemson,College Stats
7,236,PHI,Nate Ilaoa,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
7,237,DAL,Alan Ball\BallAl99,DB,22,2015,0,0,2,19,9,108,,,,,,,,,,,,194,6,0.5,Illinois,College Stats
7,238,MIA,Abraham Wright,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,College Stats
7,239,BUF,C.J. Ah You\AhYoC.00,DE,25,2011,0,0,0,4,,33,,,,,,,,,,,,33,,6.0,Oklahoma,College Stats
7,240,SDG,Brandon Siler\SileBr99,LB,21,2012,0,0,0,12,10,74,,,,,,,,,,,,140,2,3.0,Florida,College Stats
7,241,CHI,Aaron Brant,G,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.,College Stats
7,242,IND,Keyunta Dawson\DawsKe99,DE,22,2013,0,0,1,14,13,71,,,,,,,,,,,,72,,1.5,Texas Tech,College Stats
7,243,GNB,Clark Harris\HarrCl20,TE,23,2016,0,0,0,6,,122,,,,,,,,,,,,3,,,Rutgers,College Stats
7,244,ATL,Jason Snelling\SnelJa00,RB,23,2013,0,0,0,21,21,96,,,,,,363,1420,8,168,1249,9,37,,,Virginia,College Stats
7,245,TAM,Marcus Hamilton\HamiMa99,DB,23,2009,0,0,0,1,0,10,,,,,,,,,,,,6,,,Virginia,College Stats
7,246,TAM,Kenneth Darby\DarbKe00,RB,24,2010,0,0,0,4,0,41,,,,,,95,408,2,49,356,1,20,,,Alabama,College Stats
7,247,NWE,Mike Elgin,G,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
7,248,STL,Keith Jackson,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
7,249,STL,Derek Stanley\StanDe00,WR,22,2009,0,0,0,1,1,15,,,,,,2,5,0,6,119,1,3,,,Wisc-Whitewater,
7,250,NYG,Ahmad Bradshaw\BradAh00,RB,21,2015,0,0,3,42,36,103,,,,,,1083,4928,36,187,1493,12,36,,,Marshall,College Stats
7,251,JAX,Chad Nkang\NkanCh99,LB,22,2008,0,0,0,1,1,23,,,,,,,,,,,,20,,,Elon,
7,252,JAX,Andrew Carnahan,T,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,
7,253,CIN,Nedu Ndukwe\NdukCh99,DB,22,2011,0,0,2,14,14,55,,,,,,,,,,,,175,7,7.5,Notre Dame,College Stats
7,254,OAK,Jonathan Holland\HollJo01,WR,22,2009,0,0,0,1,1,17,,,,,,,,,,,,10,,,Louisiana Tech,College Stats
7,255,DET,Ramzee Robinson\RobiRa99,DB,23,2009,0,0,0,1,1,26,,,,,,,,,,,,29,,,Alabama,College Stats
