Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
373,Heath Evans\EvanHe00,SEA,RB,24,16,1,0,0,0,0,0,17,53,3.12,0,12,8,41,5.13,0,9,16.9,12.4,,109,
374,Doug Pederson\PedeDo00,GNB,QB,34,16,0,19,28,134,1,0,1,-1,-1,0,0,0,0,,0,9,9.3,9.3,,55,
375,Doug Chapman\ChapDo00,MIN,RB,25,6,0,0,0,0,0,0,12,89,7.42,0,1,0,0,,0,9,8.4,7.9,,111,
376,Randy Jordan\JordRa00,OAK,RB,32,14,0,0,0,0,0,0,3,14,4.67,1,4,2,19,9.5,0,9,11.3,10.3,,110,
377,Ryan Hannam\HannRy00,SEA,TE,22,15,0,0,0,0,0,0,0,0,,0,1,1,16,16,1,8,8.6,8.1,,65,
378,Darnell Sanders\SandDa00,CLE,TE,23,10,3,0,0,0,0,0,0,0,,0,5,3,23,7.67,1,8,11.3,9.8,,61,
379,Hunter Goodwin\GoodHu00,MIN,TE,30,16,6,0,0,0,0,0,0,0,,0,6,4,20,5,1,8,12,10,,62,
380,Kevin Swayne\SwayKe00,NYJ,WR,27,15,0,0,0,0,0,0,0,0,,0,12,5,78,15.6,0,8,12.3,9.3,,147,
381,Todd Collins\CollTo00,KAN,QB,31,3,0,5,6,73,1,0,1,7,7,0,0,0,0,,0,8,7.6,7.6,,57,
382,Omar Easy\EasyOm00,KAN,RB,25,7,0,0,0,0,0,0,0,0,,0,5,3,23,7.67,1,8,11.3,9.8,,112,
383,Mike Roberg\RobeMi00,IND,TE,25,12,1,0,0,0,0,0,0,0,,0,4,2,17,8.5,1,8,9.7,8.7,,64,
384,Shad Meier\MeieSh00,TEN,TE,24,12,0,0,0,0,0,0,0,0,,0,4,1,17,17,1,8,8.7,8.2,,63,
385,Trung Canidate\CaniTr00,STL,RB,25,16,1,0,0,0,0,0,17,48,2.82,0,6,4,31,7.75,0,8,11.4,8.9,,113,
386,Randy Fasani\FasaRa00,CAR,QB,24,4,1,15,44,171,0,4,18,95,5.28,0,0,0,0,,0,8,11.3,10.3,,56,
387,Greg Comella\ComeGr00,TEN,RB,27,12,7,0,0,0,0,0,1,0,0,0,15,10,70,7,0,7,16.5,11,,114,
388,Jabari Holloway\HollJa01,HOU,WR,24,11,7,0,0,0,0,0,0,0,,0,10,7,73,10.43,0,7,14.3,10.8,,148,
389,Bill Baber\BabeBi00,KAN,TE,23,12,2,0,0,0,0,0,0,0,,0,3,2,10,5,1,7,9,8,,66,
390,Joe Davenport\DaveJo00,IND,TE,26,10,7,0,0,0,0,0,0,0,,0,15,8,70,8.75,0,7,15,11,,67,
391,Tim Carter\CartTi00,NYG,WR,23,5,0,0,0,0,0,0,3,28,9.33,0,3,2,37,18.5,0,7,8,6.5,,149,
392,Verron Haynes\HaynVe00,PIT,RB,23,14,0,0,0,0,0,0,10,51,5.1,0,7,3,10,3.33,0,6,9.1,7.6,,118,
393,Rafael Cooper\CoopRa00,DET,RB,27,5,0,0,0,0,0,0,12,57,4.75,0,3,1,4,4,0,6,7.1,6.6,,119,
394,Brian Kozlowski\KozlBr00,ATL,WR,32,16,2,0,0,0,0,0,0,0,,0,9,6,59,9.83,0,6,11.9,8.9,,151,
395,Justin Swift\SwifJu00,SFO,WR,27,16,4,0,0,0,0,0,0,0,,0,15,10,63,6.3,0,6,16.3,11.3,,150,
396,Brian Mitchell\MitcBr00,PHI,RB,34,16,0,1,1,57,1,0,0,0,,0,0,0,0,,0,6,10.8,9.3,,117,
397,Jesse Chatman\ChatJe00,SDG,RB,23,10,0,0,0,0,0,0,6,19,3.17,0,3,3,44,14.67,0,6,9.3,7.8,,116,
398,James Jackson\JackJa00,CLE,RB,26,16,0,0,0,0,0,0,12,54,4.5,0,6,3,9,3,0,6,9.3,7.8,,115,
399,Sammy Morris\MorrSa00,BUF,RB,25,16,0,0,0,0,0,0,2,5,2.5,0,4,3,48,16,0,5,8.3,6.8,,121,
400,James Hodgins\HodgJa00,STL,RB,25,9,8,0,0,0,0,0,3,7,2.33,0,10,9,47,5.22,0,5,14.4,9.9,,120,
401,Fred Baxter\BaxtFr00,2TM,TE,31,6,3,0,0,0,0,0,0,0,,0,8,5,51,10.2,0,5,10.1,7.6,,68,
402,John Owens\OwenJo00,DET,TE,22,15,8,0,0,0,0,0,0,0,,0,15,5,49,9.8,0,5,9.9,7.4,,70,
403,Aaron Shea\SheaAa00,CLE,TE,26,7,3,0,0,0,0,0,0,0,,0,8,7,49,7,0,5,11.9,8.4,,69,
404,Jermaine Lewis\LewiJe00,HOU,WR,28,12,2,0,0,0,0,0,3,8,2.67,0,8,2,41,20.5,0,5,5.4,2.9,,153,
405,Avion Black\BlacAv00,HOU,WR,25,11,0,0,0,0,0,0,0,0,,0,12,6,52,8.67,0,5,16.2,12.2,,152,
406,Charles Johnson\JohnCh00,BUF,WR,30,16,0,0,0,0,0,0,0,0,,0,5,3,39,13,0,4,6.9,5.4,,156,
407,Andre King\KingAn00,CLE,WR,29,11,1,0,0,0,0,0,0,0,,0,6,5,41,8.2,0,4,9.1,6.6,,155,
408,Javin Hunter\HuntJa00,BAL,WR,22,12,3,0,0,0,0,0,1,9,9,0,11,5,35,7,0,4,8.4,4.9,,154,
409,Sean Bennett\BennSe00,NYG,RB,27,7,0,0,0,0,0,0,0,0,,0,6,5,37,7.4,0,4,8.7,6.2,,126,
410,Jim Finn\FinnJi00,IND,RB,26,12,2,0,0,0,0,0,5,8,1.6,0,9,6,31,5.17,0,4,8.9,4.9,,125,
411,Terrelle Smith\SmitTe00,NOR,RB,24,16,8,0,0,0,0,0,5,11,2.2,0,13,9,30,3.33,0,4,12.6,7.6,,124,
412,Jameel Cook\CookJa00,TAM,RB,23,14,1,0,0,0,0,0,0,0,,0,6,4,43,10.75,0,4,8.3,6.3,,123,
413,Shawn Bryson\BrysSh00,BUF,RB,26,6,0,0,0,0,0,0,13,35,2.69,0,3,1,9,9,0,4,4.9,3.9,,122,
414,Shaun King\KingSh00,TAM,QB,25,3,1,10,27,80,0,1,4,25,6.25,0,0,0,0,,0,4,4.7,4.7,,60,
415,Todd Bouman\BoumTo00,MIN,QB,30,1,0,3,6,85,0,0,1,9,9,0,0,0,0,,0,4,3.3,2.3,,59,
416,Jake Delhomme\DelhJa00,NOR,QB,27,4,0,8,10,113,0,0,4,-2,-0.5,0,0,0,0,,0,4,4.3,4.3,,58,
417,Jake Soliday\SoliJa00,ARI,WR,24,4,0,0,0,0,0,0,0,0,,0,8,4,39,9.75,0,4,7.9,5.9,,157,
418,Eddie Drummond\DrumEd00,DET,WR,22,9,0,0,0,0,0,0,4,38,9.5,0,3,2,-3,-1.5,0,4,10.5,8.5,,158,
419,Desmond Clark\ClarDe00,MIA,TE,25,11,0,0,0,0,0,0,0,0,,0,3,2,42,21,0,4,6.2,5.2,,71,
420,Phillip Crosby\CrosPh00,BUF,RB,26,16,4,0,0,0,0,0,0,0,,0,8,4,33,8.25,0,3,7.3,5.3,,128,
421,Daimon Shelton\ShelDa00,CHI,RB,30,12,8,0,0,0,0,0,0,0,,0,9,7,34,4.86,0,3,10.4,6.9,,127,
422,Todd Yoder\YodeTo00,TAM,TE,24,16,0,0,0,0,0,0,0,0,,0,5,2,26,13,0,3,4.6,3.6,,72,
423,Karsten Bailey\BailKa00,GNB,WR,25,7,0,0,0,0,0,0,0,0,,0,6,3,26,8.67,0,3,5.6,4.1,,160,
424,Cory Sauter\SautCo00,CHI,QB,28,1,0,6,9,59,0,0,2,8,4,0,0,0,0,,0,3,3.2,3.2,,63,
425,Chad Morton\MortCh00,NYJ,RB,25,16,0,0,0,0,0,0,4,8,2,0,5,3,19,6.33,0,3,17.2,15.2,,129,
426,Akili Smith\SmitAk00,CIN,QB,27,1,1,12,33,117,0,1,4,5,1.25,0,0,0,0,,0,3,3.7,3.2,,61,
427,Doug Flutie\FlutDo00,SDG,QB,40,1,0,3,11,64,0,0,1,6,6,0,0,0,0,,0,3,3.2,3.2,,62,
428,Marcus Knight\KnigMa00,OAK,WR,24,16,1,0,0,0,0,0,0,0,,0,5,3,26,8.67,0,3,4.6,2.1,,161,
429,Patrick Pass\PassPa00,NWE,RB,25,15,0,0,0,0,0,0,4,27,6.75,0,0,0,0,,0,3,2.7,2.7,,130,
430,Cedric James\JameCe00,MIN,WR,23,5,0,0,0,0,0,0,0,0,,0,2,1,29,29,0,3,3.9,3.4,,159,
431,Curtis Keaton\KeatCu00,NOR,RB,26,6,0,0,0,0,0,0,12,19,1.58,0,0,0,0,,0,2,1.4,0.9,,132,
432,Mike Lucky\LuckMi00,DAL,TE,27,16,0,0,0,0,0,0,0,0,,0,3,1,22,22,0,2,3.2,2.7,,73,
433,Reggie Barlow\BarlRe00,TAM,WR,29,2,1,0,0,0,0,0,0,0,,0,5,3,23,7.67,0,2,5.3,3.8,,162,
434,Robert Baker\BakeRo00,MIA,WR,26,10,0,0,0,0,0,0,0,0,,0,4,1,17,17,0,2,2.7,2.2,,164,
435,Yo Murphy\MurpYo00,STL,WR,29,11,1,0,0,0,0,0,0,0,,0,6,5,23,4.6,0,2,7.3,4.8,,163,
436,Justin Peelle\PeelJu00,SDG,WR,23,15,2,0,0,0,0,0,0,0,,0,7,3,15,5,0,2,4.5,3,,165,
437,Travis Jervey\JervTr00,ATL,RB,30,6,0,0,0,0,0,0,10,17,1.7,0,0,0,0,,0,2,1.2,0.7,,133,
438,Jason Dunn\DunnJa00,KAN,TE,29,11,4,0,0,0,0,0,0,0,,0,3,2,16,8,0,2,3.6,2.6,,74,
439,George Layne\LaynGe00,ATL,RB,24,2,0,0,0,0,0,0,1,5,5,0,2,2,11,5.5,0,2,3.1,1.6,,134,
440,Joe Montgomery\MontJo00,CAR,RB,26,3,0,0,0,0,0,0,7,20,2.86,0,0,0,0,,0,2,2,2,,131,
441,Chris Weinke\WeinCh00,CAR,QB,30,6,1,17,38,180,0,3,5,9,1.8,0,0,0,0,,0,2,5.1,5.1,,64,
442,Chris Luzar\LuzaCh00,JAX,TE,23,12,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,1,1.5,1,,81,
443,Fred McAfee\McAfFr00,NOR,RB,34,11,0,0,0,0,0,0,1,11,11,0,0,0,0,,0,1,1.1,1.1,,137,
444,Josh McCown\McCoJo01,ARI,QB,23,2,0,7,18,66,0,2,1,20,20,0,0,0,0,,0,1,2.1,1.6,,68,
445,Jay Graham\GrahJa00,GNB,RB,27,3,0,0,0,0,0,0,1,3,3,0,2,2,6,3,0,1,2.9,1.9,,138,
446,Tory Woodbury\WoodTo02,NYJ,QB,24,2,0,0,0,0,0,0,0,0,,0,1,1,13,13,0,1,2.3,1.8,,65,
447,Jesse Palmer\PalmJe00,NYG,QB,24,2,0,3,4,30,0,0,1,-3,-3,0,0,0,0,,0,1,0.9,0.9,,66,
448,Neil O'Donnell\ODonNe00,TEN,QB,36,4,0,3,5,24,0,0,3,-3,-1,0,0,0,0,,0,1,0.7,0.7,,67,
449,Travis Stephens\StepTr01,TAM,RB,24,1,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,1.6,1.1,,143,
450,Joe Burns\BurnJo00,BUF,RB,23,10,0,0,0,0,0,0,5,7,1.4,0,0,0,0,,0,1,0.7,0.7,,140,
451,J.R. Redmond\RedmJ.00,NWE,RB,25,9,0,0,0,0,0,0,4,2,0.5,0,3,2,5,2.5,0,1,2.7,1.7,,141,
452,Stephen Trejo\TrejSt00,DET,RB,25,16,0,0,0,0,0,0,1,0,0,0,4,2,13,6.5,0,1,3.3,2.3,,136,
453,Detron Smith\SmitDe00,IND,RB,28,11,2,0,0,0,0,0,0,0,,0,1,1,14,14,0,1,2.4,1.9,,135,
454,Delvin Joyce\JoycDe00,NYG,RB,24,12,0,0,0,0,0,0,2,2,1,0,2,1,5,5,0,1,0.2,-1.8,,139,
455,Tony Stewart\StewTo00,CIN,TE,23,3,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,1.6,1.1,,79,
456,Lamont Hall\HallLa00,NOR,TE,28,16,1,0,0,0,0,0,0,0,,0,3,2,6,3,0,1,2.6,1.6,,80,
457,Nick Davis\DaviNi00,MIN,WR,23,15,0,0,0,0,0,0,1,11,11,0,0,0,0,,0,1,-0.9,-2.9,,168,
458,Mike Bartrum\BartMi00,PHI,TE,32,16,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,1,1.8,1.3,,77,
459,Eddie Berlin\BerlEd00,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,1,1,14,14,0,1,2.4,1.9,,167,
460,Jason McKie\McKiJa00,DAL,RB,22,1,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,1,1.7,1.2,,142,
461,Leonard Stephens\StepLe00,WAS,TE,24,5,0,0,0,0,0,0,0,0,,0,4,1,13,13,0,1,2.3,1.8,,76,
462,Chris Baker\BakeCh00,NYJ,TE,23,12,1,0,0,0,0,0,0,0,,0,3,2,14,7,0,1,3.4,2.4,,75,
463,Eric Metcalf\MetcEr00,GNB,WR,34,1,0,0,0,0,0,0,2,7,3.5,0,0,0,0,,0,1,0.2,-0.3,,171,
464,Matt Murphy\MurpMa00,DET,TE,22,3,0,0,0,0,0,0,0,0,,0,4,1,8,8,0,1,1.8,1.3,,78,
465,Bryan Gilmore\GilmBr00,ARI,WR,24,7,0,0,0,0,0,0,0,0,,0,4,1,14,14,0,1,2.4,1.9,,166,
466,Atnaf Harris\HarrAt00,HOU,WR,23,1,1,0,0,0,0,0,0,0,,0,2,1,8,8,0,1,1.8,1.3,,170,
467,Frisman Jackson\JackFr01,CLE,WR,23,7,0,0,1,0,0,0,0,0,,0,1,1,6,6,0,1,1.6,1.1,,172,
468,Drew Haddad\HaddDr00,IND,WR,24,1,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,2.1,1.6,,169,
469,Patrick Washington\WashPa00,JAX,RB,24,14,3,0,0,0,0,0,0,0,,0,3,1,5,5,0,1,1.5,1,,144,
470,Tony Carter\CartTo00,GNB,,30,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,8,
471,KaRon Coleman\ColeKa00,DEN,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,155,
472,Jamal Robertson\RobeJa00,SFO,,25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,150,
473,Joey Goodspeed\GoodJo00,SDG,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,7,
474,Moran Norris\NorrMo00,HOU,,24,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,2,
475,Deon Dyer\DyerDe00,MIA,,25,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,5,
476,Chris Hetherington\HethCh00,STL,RB,30,6,4,0,0,0,0,0,1,0,0,0,2,1,2,2,0,,1.2,0.7,,148,
477,Sam Gash\GashSa00,BAL,,33,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,4,
478,Chris Edmonds\EdmoCh20,CIN,,24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,1,
479,Autry Denson\DensAu00,IND,RB,26,1,0,0,0,0,0,0,2,2,1,0,0,0,0,,0,,0.2,0.2,,146,
480,Rabih Abdullah\AbduRa00,CHI,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,158,
481,Marques Tuiasosopo\TuiaMa00,OAK,QB,23,3,0,0,0,0,0,0,2,-3,-1.5,0,0,0,0,,0,,-0.3,-0.3,,77,
482,James Wofford\WoffJa20,MIN,,24,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,157,
483,Jarmar Julien\JuliJa20,KAN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,161,
484,Maurice Smith\SmitMa00,ATL,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,153,
485,Ed Stansbury\StanEd20,HOU,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,149,
486,Elvis Joseph\JoseEl00,JAX,,24,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,156,
487,Dameon Hunter\HuntDa21,BAL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,160,
488,R.J. Bowers\BoweRJ00,CLE,,28,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,162,
489,Rod Smart\SmarRo00,CAR,RB,25,16,0,0,0,0,0,0,1,2,2,0,0,0,0,,0,,0.2,0.2,,147,
490,Damon Washington\WashDa00,NYG,,25,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,154,
491,Dan Alexander\AlexDa21,JAX,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,159,
492,Madre Hill\HillMa20,OAK,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,152,
493,Damon Huard\HuarDa00,NWE,QB,29,2,0,0,0,0,0,0,1,4,4,0,0,0,0,,0,,0.4,0.4,,69,
494,Rohan Davey\DaveRo01,NWE,QB,24,2,0,1,2,3,0,0,2,-4,-2,0,0,0,0,,0,,-0.3,-0.3,,76,
495,Woodrow Dantzler\DantWo00,DAL,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,5,4,,151,
496,Jonathan Quinn\QuinJo00,KAN,,27,1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,,-0.1,-0.1,,75,
497,Jarious Jackson\JackJa01,DEN,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,74,
498,Tim Hasselbeck\HassTi00,PHI,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,72,
499,Jeff Kelly\KellJe21,SEA,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,73,
500,Alex Van Pelt\VanPAl00,BUF,QB,32,2,0,2,2,5,0,0,0,0,,0,0,0,0,,0,,0.2,0.2,,71,
501,Scott Covington\CoviSc00,STL,QB,26,1,1,2,5,7,0,0,0,0,,0,0,0,0,,0,,0.3,0.3,,70,
502,Richard Huntley\HuntRi00,DET,RB,30,3,1,0,0,0,0,0,3,4,1.33,0,0,0,0,,0,,0.4,0.4,,145,
503,Ed Perry\PerrEd00,MIA,,28,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,86,
504,Matt Cercone\CercMa20,MIN,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,113,
505,Sean Brewer\BrewSe20,CIN,,25,3,2,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,85,
506,Bradford Banta\BantBr00,DET,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,104,
507,Dan O'Leary\OLeaDa20,2TM,,25,9,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,95,
508,Brady McDonnell\McDoBr20,BUF,,25,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,101,
509,Mark Anelli\AnelMa20,SFO,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,83,
510,Jeb Putzier\PutzJe00,DEN,,23,3,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,105,
511,Sean McDermott\McDeSe20,HOU,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,-0.5,-1,,88,
512,Derek Rackley\RackDe00,ATL,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,110,
513,Trey Junkin\JunkTr20,NYG,,41,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,99,
514,Brian Jennings\JennBr00,SFO,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,109,
515,Joe Zelenka\ZeleJo00,JAX,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,91,
516,Justin Snow\SnowJu00,IND,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,108,
517,Matt Cushing\CushMa00,PIT,TE,27,6,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,,1.4,0.9,,82,
518,Mike Banks\BankMi20,ARI,,23,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,93,
519,Mike Leach\LeacMi00,DEN,,26,8,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,106,
520,Rod Rutledge\RutlRo00,HOU,,27,7,5,0,0,0,0,0,0,0,,0,3,0,0,,0,,,,,111,
521,Keith Heinrich\HeinKe00,CAR,,23,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,96,
522,Marcus Williams\WillMa21,OAK,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,90,
523,John Allred\AllrJo00,PIT,,28,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,103,
524,Casey Crawford\CrawCa00,TAM,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,92,
525,Brody Liddiard\LiddBr20,MIN,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,100,
526,Marco Battaglia\BattMa00,2TM,,29,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,84,
527,Brad Christenson\ChriBr20,OAK,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,98,
528,Jeremy Brigham\BrigJe00,OAK,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,107,
529,Darnell Dinkins\DinkDa00,NYG,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,87,
530,James Dearth\DearJa00,NYJ,,26,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,97,
531,Nathan Hodel\HodeNa20,ARI,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,112,
532,Brad St. Louis\StLoBr00,CIN,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,102,
533,Mondriel Fulcher\FulcMo20,OAK,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,89,
534,Cory Geason\GeasCo00,BUF,,27,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,94,
535,Tony Simmons\SimmTo00,NYG,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,194,
536,Randal Williams\WillRa01,DAL,,24,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,207,
537,Jeff Ogden\OgdeJe00,BAL,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,174,
538,Jimmy Redmond\RedmJi00,JAX,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,186,
539,Chris Jackson\JackCh23,GNB,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,178,
540,Darrin Chiaverini\ChiaDa00,ATL,,25,7,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,188,
541,Damon Gibson\GibsDa00,2TM,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,199,
542,Dane Looker\LookDa00,STL,,26,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,181,
543,Frank Murphy\MurpFr00,HOU,,25,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,202,
544,Darrell Hill\HillDa20,TEN,,23,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,190,
545,Albert Johnson\JohnAl23,MIA,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,184,
546,Justin Skaggs\SkagJu20,WAS,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,176,
547,Ronald Curry\CurrRo01,OAK,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,197,
548,James Jett\JettJa00,OAK,,32,1,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,191,
549,Jonathan Carter\CartJo01,NYG,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,203,
550,James Jordan\JordJa20,SFO,,24,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,198,
551,Snoop Minnis\MinnMa00,KAN,WR,25,2,0,0,0,0,0,0,0,0,,0,4,1,4,4,0,,1.4,0.9,,173,
552,Alex Bannister\BannAl00,SEA,,23,16,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,187,
553,Dondre Gilliam\GillDo00,SDG,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,206,
554,Jamin Elliott\ElliJa00,CHI,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,200,
555,Kahlil Hill\HillKa20,ATL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,189,
556,Vinny Sutherland\SuthVi00,2TM,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,182,
557,Anthony Bright\BrigAn20,CAR,,25,1,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,,,,201,
558,Nathan Black\BlacNa20,CAR,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,185,
559,Milton Wynn\WynnMi00,BAL,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,183,
560,Alvis Whitted\WhitAl00,OAK,,28,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,180,
561,Herb Haygood\HaygHe20,DEN,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,205,
562,Derek Dorris\DorrDe20,NYG,,24,6,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,204,
563,Charles Lee\LeexCh00,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,177,
564,Fred Coleman\ColeFr00,NWE,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,195,
565,Micah Ross\RossMi20,JAX,,26,16,0,0,0,0,0,0,0,0,,0,5,0,0,,0,,,,,175,
566,Lee Mays\MaysLe00,PIT,,24,16,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,179,
567,Derrick Lewis\LewiDe00,NOR,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,196,
568,Herman Moore\MoorHe00,NYG,,33,1,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,,,,193,
569,Dameane Douglas\DougDa00,PHI,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,192,
570,Sage Rosenfels\RoseSa00,MIA,QB,24,4,0,0,3,0,0,0,2,-9,-4.5,0,0,0,0,,0,-1,-0.9,-0.9,,78,
