Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
373,Carey Davis\DaviCa00,PIT,RB,26,16,7,0,0,0,0,0,17,68,4,0,14,12,49,4.08,0,12,23.7,17.7,,107,
374,Jeremi Johnson\JohnJe00,CIN,RB,27,16,9,0,0,0,0,0,7,25,3.57,0,7,6,32,5.33,1,12,17.7,14.7,,108,
375,Eddie Kennison\KennEd00,KAN,WR,34,8,8,0,0,0,0,0,1,5,5,0,26,13,101,7.77,0,11,26.1,16.1,,138,
376,Jason McKie\McKiJa00,CHI,RB,27,16,11,0,0,0,0,0,6,17,2.83,1,15,9,33,3.67,0,11,19.5,14.5,,112,
377,Dwayne Wright\WrigDw01,BUF,RB,24,15,0,0,0,0,0,0,29,94,3.24,0,3,3,17,5.67,0,11,13.6,11.6,,111,
378,Jackie Battle\BattJa00,KAN,RB,24,3,0,0,0,0,0,0,14,47,3.36,1,5,1,4,4,0,11,12.1,11.6,,110,
379,Deuce McAllister\McAlDe00,NOR,RB,29,3,3,0,0,0,0,0,24,92,3.83,0,5,4,15,3.75,0,11,14.2,11.7,,113,
380,Troy Bienemann\BienTr00,ARI,TE,24,16,4,0,0,0,0,0,0,0,,0,11,7,46,6.57,1,11,17.6,14.1,,62,
381,Charlie Batch\BatcCh00,PIT,QB,33,7,1,17,36,232,2,3,12,-7,-0.58,0,0,0,0,,0,11,13.6,13.6,,66,
382,Steve Heiden\HeidSt00,CLE,TE,31,16,6,0,0,0,0,0,0,0,,0,21,12,104,8.67,0,10,25.4,16.4,,63,
383,Jeb Putzier\PutzJe00,HOU,TE,28,8,1,0,0,0,0,0,0,0,,0,10,6,39,6.5,1,10,15.9,12.9,,66,
384,Jim Kleinsasser\KleiJi00,MIN,TE,30,16,10,0,0,0,0,0,0,0,,0,10,4,43,10.75,1,10,14.3,12.3,,64,
385,Adimchinobe Echemandu\EcheAd00,2TM,RB,27,9,0,0,0,0,0,0,20,85,4.25,0,2,2,11,5.5,0,10,11.1,9.6,,119,
386,Joe Klopfenstein\KlopJo00,STL,RB,24,16,11,0,0,0,0,0,0,0,,0,3,2,37,18.5,1,10,11.7,10.7,,118,
387,Devin Aromashodu\AromDe00,IND,WR,23,6,1,0,0,0,0,0,0,0,,0,17,7,96,13.71,0,10,16.6,13.1,,143,
388,Marques Hagans\HagaMa00,STL,WR,25,4,1,0,0,0,0,0,2,-4,-2,0,15,8,101,12.63,0,10,19.7,11.7,,141,
389,Brad Hoover\HoovBr00,CAR,RB,31,16,12,0,0,0,0,0,12,39,3.25,0,14,10,58,5.8,0,10,19.7,14.7,,117,
390,Jason Snelling\SnelJa00,ATL,RB,24,7,0,0,0,0,0,0,13,43,3.31,1,0,0,0,,0,10,10.3,10.3,,114,
391,Tony Richardson\RichTo00,MIN,RB,36,14,3,0,0,0,0,0,7,13,1.86,0,16,11,89,8.09,0,10,21.2,15.7,,116,
392,Ovie Mughelli\MughOv00,ATL,TE,27,16,7,0,0,0,0,0,6,7,1.17,1,10,6,36,6,0,10,16.3,13.3,,65,
393,Luke Lawton\LawtLu00,IND,RB,27,11,0,0,0,0,0,0,5,13,2.6,0,4,4,29,7.25,1,10,14.2,12.2,,115,
394,Bryan Gilmore\GilmBr00,SFO,WR,29,10,0,0,0,0,0,0,1,-8,-8,0,19,7,111,15.86,0,10,20.3,13.8,,139,
395,Steve Breaston\BreaSt00,ARI,WR,24,16,0,0,0,0,0,0,2,8,4,0,14,8,92,11.5,0,10,24,20,,140,
396,Malcom Floyd\FloyMa00,SDG,WR,26,6,1,0,0,0,0,0,0,0,,0,13,7,97,13.86,0,10,16.7,13.2,,142,
397,Nate Jackson\JackNa00,DEN,TE,28,5,1,0,0,0,0,0,0,0,,0,4,3,34,11.33,1,9,12.4,10.9,,67,
398,Mack Strong\StroMa00,SEA,RB,36,5,2,0,0,0,0,0,4,19,4.75,0,12,9,72,8,0,9,18.1,13.6,,121,
399,LaBrandon Toefield\ToefLa00,JAX,RB,27,2,1,0,0,0,0,0,13,27,2.08,1,1,1,4,4,0,9,10.1,9.6,,120,
400,Mike Anderson\AndeMi00,BAL,RB,34,8,0,0,0,0,0,0,15,62,4.13,0,4,4,26,6.5,0,9,11.8,8.8,,122,
401,Jim Sorgi\SorgJi00,IND,QB,27,4,0,18,36,132,1,0,6,-4,-0.67,0,0,0,0,,0,9,8.9,8.9,,67,
402,Wallace Wright\WrigWa00,NYJ,WR,23,16,1,0,0,0,0,0,0,0,,0,11,6,87,14.5,0,9,14.7,11.7,,146,
403,Mike Williams\WillMi03,2TM,WR,23,8,1,0,0,0,0,0,0,0,,0,23,7,90,12.86,0,9,15.5,11.5,,145,
404,Taylor Jacobs\JacoTa00,2TM,WR,26,10,0,0,0,0,0,0,1,-8,-8,0,9,3,40,13.33,1,9,12.2,10.7,,144,
405,Tony Hunt\HuntTo01,PHI,RB,22,8,0,0,0,0,0,0,10,16,1.6,1,0,0,0,,0,8,7.6,7.6,,123,
406,Chris Weinke\WeinCh00,SFO,QB,35,2,1,13,22,104,1,0,0,0,,0,0,0,0,,0,8,8.2,8.2,,68,
407,Craig Nall\NallCr00,GNB,QB,28,1,0,7,15,88,1,0,5,6,1.2,0,0,0,0,,0,8,7.1,6.1,,69,
408,Daniel Wilcox\WilcDa01,BAL,TE,30,5,2,0,0,0,0,0,0,0,,0,11,6,18,3,1,8,13.8,10.8,,69,
409,Joe Kowalewski\KowaJo00,NYJ,TE,25,13,2,0,0,0,0,0,0,0,,0,9,5,18,3.6,1,8,12.8,10.3,,68,
410,Dwayne Jarrett\JarrDw00,CAR,WR,21,7,0,0,0,0,0,0,1,11,11,0,13,6,73,12.17,0,8,14.4,11.4,,147,
411,Chad Lucas\LucaCh00,TAM,WR,26,2,1,0,0,0,0,0,0,0,,0,5,5,82,16.4,0,8,13.2,10.7,,148,
412,Miles Austin\AustMi00,DAL,WR,23,16,0,0,0,0,0,0,0,0,,0,10,5,76,15.2,0,8,12.6,10.1,,149,
413,Ahmard Hall\HallAh00,TEN,RB,28,11,4,0,0,0,0,0,1,8,8,0,12,9,60,6.67,0,7,15.8,11.3,,125,
414,Brian Calhoun\CalhBr00,DET,RB,23,4,0,0,0,0,0,0,7,35,5,0,5,5,35,7,0,7,12,9.5,,124,
415,Thomas Tapeh\TapeTh00,PHI,RB,27,16,8,0,0,0,0,0,5,18,3.6,0,11,8,50,6.25,0,7,14.8,10.8,,126,
416,Peerless Price\PricPe00,BUF,WR,31,4,4,0,0,0,0,0,0,0,,0,13,7,68,9.71,0,7,13.8,10.3,,150,
417,Matt Cassel\CassMa00,NWE,QB,25,6,0,4,7,38,0,1,4,12,3,1,0,0,0,,0,7,7.2,6.7,,70,
418,Jerame Tuman\TumaJe00,PIT,TE,31,6,1,0,0,0,0,0,0,0,,0,2,1,9,9,1,7,7.9,7.4,,70,
419,Legedu Naanee\NaanLe00,SDG,TE,24,13,0,0,0,0,0,0,0,0,,0,13,8,69,8.63,0,7,14.9,10.9,,71,
420,Aaron Moorehead\MoorAa00,IND,WR,27,8,2,0,0,0,0,0,0,0,,0,22,8,65,8.13,0,7,14.5,10.5,,151,
421,Jameel Cook\CookJa00,HOU,RB,28,16,0,0,0,0,0,0,8,24,3,0,8,8,40,5,0,6,14.4,10.4,,127,
422,Terrelle Smith\SmitTe00,ARI,RB,29,16,10,0,0,0,0,0,1,3,3,0,11,7,59,8.43,0,6,13.2,9.7,,128,
423,Moran Norris\NorrMo00,SFO,RB,29,16,5,0,0,0,0,0,7,17,2.43,0,11,6,38,6.33,0,6,11.5,8.5,,130,
424,Deon Anderson\AndeDe01,DAL,RB,24,8,4,0,0,0,0,0,0,0,,0,6,6,55,9.17,0,6,11.5,8.5,,129,
425,Jeff Dugan\DugaJe00,MIN,TE,26,16,3,0,0,0,0,0,2,7,3.5,0,8,7,57,8.14,0,6,12.9,8.9,,72,
426,Steve Smith\SmitSt02,NYG,WR,22,5,0,0,0,0,0,0,0,0,,0,14,8,63,7.88,0,6,14.3,10.3,,152,
427,Chris Davis\DaviCh02,TEN,WR,23,12,0,0,0,0,0,0,2,19,9.5,0,9,5,38,7.6,0,6,7.7,2.2,,153,
428,Chad Mustard\MustCh00,DEN,TE,30,12,2,0,0,0,0,0,0,0,,0,7,5,62,12.4,0,6,11.2,8.7,,73,
429,Dante Hall\HallDa00,STL,WR,29,7,1,0,0,0,0,0,3,18,6,0,12,5,27,5.4,0,5,14.5,11,,157,
430,Korey Hall\HallKo99,GNB,RB,24,14,10,0,0,0,0,0,0,0,,0,11,8,49,6.13,0,5,12.9,8.9,,133,
431,Johnnie Lee Higgins\HiggJo00,OAK,WR,24,16,2,0,0,0,0,0,2,3,1.5,0,8,6,47,7.83,0,5,9,4,,155,
432,Ben Troupe\TrouBe00,TEN,TE,25,16,2,0,0,0,0,0,1,-1,-1,0,9,5,47,9.4,0,5,9.6,7.1,,75,
433,Madison Hedgecock\HedgMa00,2TM,RB,26,16,9,0,0,0,0,0,0,0,,0,12,7,52,7.43,0,5,12.2,8.7,,132,
434,J.T. O'Sullivan\OSulJ.00,DET,QB,28,4,0,13,26,148,1,2,4,-10,-2.5,0,0,0,0,,0,5,5.4,3.9,,72,
435,Willie Reid\ReidWi00,PIT,WR,25,6,0,0,0,0,0,0,0,0,,0,6,4,54,13.5,0,5,8.9,6.4,,154,
436,Martrez Milner\MilnMa00,ATL,TE,23,8,2,0,0,0,0,0,0,0,,0,9,9,50,5.56,0,5,14,9.5,,74,
437,Dwayne Blakley\BlakDw00,ATL,WR,28,12,3,0,0,0,0,0,0,0,,0,9,7,48,6.86,0,5,11.8,8.3,,156,
438,Gilbert Harris\HarrGi00,KAN,RB,23,4,0,0,0,0,0,0,9,9,1,0,4,3,38,12.67,0,5,7.2,5.2,,134,
439,Bruce Gradkowski\GradBr00,TAM,QB,24,4,0,13,24,130,0,1,7,20,2.86,0,0,0,0,,0,5,6.2,6.2,,71,
440,Artose Pinner\PinnAr00,ATL,RB,29,7,0,0,0,0,0,0,5,46,9.2,0,0,0,0,,0,5,4.6,4.6,,135,
441,Tyson Thompson\ThomTy00,DAL,RB,26,8,0,0,0,0,0,0,14,54,3.86,0,0,0,0,,0,5,4.9,4.4,,131,
442,Sean Ryan\RyanSe00,NYJ,TE,27,10,1,0,0,0,0,0,0,0,,0,5,3,46,15.33,0,5,7.6,6.1,,76,
443,Courtney Taylor\TaylCo00,SEA,WR,23,8,0,0,0,0,0,0,0,0,,0,6,5,38,7.6,0,4,8.8,6.3,,159,
444,Yamon Figurs\FiguYa00,BAL,WR,24,14,0,0,0,0,0,0,1,-1,-1,0,3,1,36,36,0,4,14.5,12,,163,
445,David Tyree\TyreDa00,NYG,WR,27,12,0,0,0,0,0,0,0,0,,0,5,4,35,8.75,0,4,7.5,5.5,,161,
446,Anthony Mix\MixxAn00,2TM,WR,24,9,0,0,0,0,0,0,0,0,,0,5,3,39,13,0,4,6.9,5.4,,158,
447,Dane Looker\LookDa00,STL,WR,31,13,0,0,0,0,0,0,0,0,,0,14,6,38,6.33,0,4,9.8,6.8,,160,
448,Dominique Byrd\ByrdDo00,STL,TE,23,9,0,0,0,0,0,0,0,0,,0,5,4,44,11,0,4,8.4,6.4,,77,
449,Ryne Robinson\RobiRy00,CAR,WR,23,16,0,0,0,0,0,0,0,0,,0,8,4,35,8.75,0,4,6.5,3.5,,162,
450,Kenneth Darby\DarbKe00,TAM,RB,25,1,0,0,0,0,0,0,2,9,4.5,0,3,2,16,8,0,3,4.5,3.5,,136,
451,Skyler Green\GreeSk20,CIN,WR,23,7,0,0,0,0,0,0,1,1,1,0,4,3,33,11,0,3,6.4,4.9,,164,
452,Michael Matthews\MattMi00,NYG,TE,24,16,6,0,0,0,0,0,0,0,,0,13,6,28,4.67,0,3,8.8,5.8,,78,
453,Brad Johnson\JohnBr00,DAL,QB,39,16,0,7,11,79,0,0,5,-5,-1,0,0,0,0,,0,3,2.7,2.7,,73,
454,Garrett Mills\MillGa01,MIN,TE,24,1,0,0,0,0,0,0,0,0,,0,3,2,26,13,0,3,4.6,3.6,,79,
455,Brock Berlin\BerlBr00,STL,QB,26,1,1,17,28,153,0,1,3,-16,-5.33,0,0,0,0,,0,3,2.5,1.5,,74,
456,Alex Haynes\HaynAl00,CAR,RB,25,10,0,0,0,0,0,0,3,3,1,0,3,3,14,4.67,0,2,4.7,3.2,,140,
457,Ricky Williams\WillRi00,MIA,RB,30,1,0,0,0,0,0,0,6,15,2.5,0,0,0,0,,0,2,1,0.5,,144,
458,Jon Bradley\BradJo20,DET,RB,26,15,6,0,0,0,0,0,5,9,1.8,0,4,2,10,5,0,2,3.4,1.9,,139,
459,Naufahu Tahi\TahiNa00,MIN,RB,26,10,0,0,0,0,0,0,6,15,2.5,0,1,1,7,7,0,2,3.2,2.7,,137,
460,Andrew Walter\WaltAn00,OAK,QB,25,1,0,5,8,38,0,0,0,0,,0,0,0,0,,0,2,1.5,1.5,,76,
461,Brady Quinn\QuinBr00,CLE,QB,23,1,0,3,8,45,0,0,0,0,,0,0,0,0,,0,2,1.8,1.8,,75,
462,Dan Kreider\KreiDa00,PIT,RB,30,10,4,0,0,0,0,0,1,2,2,0,3,1,15,15,0,2,2.7,2.2,,141,
463,Chris Barclay\BarcCh00,2TM,RB,24,5,0,0,0,0,0,0,1,3,3,0,3,2,13,6.5,0,2,3.6,2.6,,143,
464,Chris McFoy\McFoCh00,OAK,WR,24,3,0,0,0,0,0,0,0,0,,0,2,1,19,19,0,2,2.9,2.4,,167,
465,Brian Clark\ClarBr00,2TM,WR,24,5,0,0,0,0,0,0,0,0,,0,6,4,23,5.75,0,2,5.3,2.3,,165,
466,Tab Perry\PerrTa00,CIN,WR,25,2,1,0,0,0,0,0,1,9,9,0,5,1,7,7,0,2,2.1,1.1,,169,
467,Jerome Mathis\MathJe00,HOU,WR,24,3,0,0,0,0,0,0,0,0,,0,1,1,15,15,0,2,8.5,8,,170,
468,Derek Schouman\SchoDe00,BUF,WR,22,3,1,0,0,0,0,0,0,0,,0,3,3,19,6.33,0,2,4.9,3.4,,168,
469,Gary Russell\RussGa00,PIT,RB,21,3,0,0,0,0,0,0,7,21,3,0,0,0,0,,0,2,2.1,2.1,,138,
470,Kassim Osgood\OsgoKa00,SDG,WR,27,16,0,0,0,0,0,0,0,0,,0,3,2,23,11.5,0,2,4.3,3.3,,166,
471,Justin Green\GreeJu00,BAL,RB,25,15,0,0,0,0,0,0,0,0,,0,2,2,16,8,0,2,3.6,2.6,,142,
472,Verron Haynes\HaynVe00,PIT,RB,28,1,0,0,0,0,0,0,0,0,,0,2,1,12,12,0,1,2.2,1.7,,146,
473,Ryan Neufeld\NeufRy00,BUF,TE,32,9,1,0,0,0,0,0,0,0,,0,2,2,14,7,0,1,3.4,2.4,,81,
474,John Gilmore\GilmJo00,CHI,TE,28,15,1,0,0,0,0,0,0,0,,0,7,3,14,4.67,0,1,4.4,2.9,,80,
475,John Kuhn\KuhnJo00,GNB,RB,25,16,1,0,0,0,0,0,0,0,,0,3,2,7,3.5,0,1,2.7,1.7,,150,
476,Jason Pociask\PociJa00,NYJ,TE,24,4,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,1,1.7,1.2,,89,
477,Boomer Grigsby\GrigBo20,KAN,RB,26,13,1,0,0,0,0,0,0,0,,0,3,2,14,7,0,1,3.4,2.4,,145,
478,Jared Lorenzen\LoreJa00,NYG,QB,26,2,0,4,8,28,0,0,1,2,2,0,0,0,0,,0,1,1.3,1.3,,77,
479,Aaron Walker\WalkAa00,STL,TE,27,7,3,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,1,3.3,2.3,,82,
480,John Owens\OwenJo00,2TM,TE,27,15,0,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,1,3.3,2.3,,83,
481,Ryan Krause\KrauRy00,GNB,TE,26,9,0,0,0,0,0,0,0,0,,0,2,2,11,5.5,0,1,3.1,2.1,,84,
482,Andrew Pinnock\PinnAn00,SDG,RB,27,10,3,0,0,0,0,0,4,1,0.25,0,4,1,5,5,0,1,1.6,1.1,,151,
483,Isaac Smolko\SmolIs00,JAX,TE,24,6,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,1,1.5,1,,90,
484,Brian Kozlowski\KozlBr00,WAS,TE,37,3,0,0,0,0,0,0,0,0,,0,1,1,5,5,0,1,1.5,1,,91,
485,Mike Bell\BellMi00,DEN,RB,24,5,0,0,0,0,0,0,6,3,0.5,0,1,1,7,7,0,1,1.5,0.5,,148,
486,Aaron Halterman\HaltAa00,MIA,TE,25,9,0,0,0,0,0,0,0,0,,0,3,1,7,7,0,1,1.7,1.2,,88,
487,Darnell Dinkins\DinkDa00,CLE,TE,30,15,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,1,1.8,1.3,,87,
488,Reno Mahe\MaheRe00,PHI,RB,27,15,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,1.1,-0.4,,147,
489,Jason Dunn\DunnJa00,KAN,TE,34,16,3,0,0,0,0,0,0,0,,0,3,2,9,4.5,0,1,2.9,1.9,,86,
490,David Thomas\ThomDa02,NWE,TE,24,2,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.9,1.4,,85,
491,Matt Willis\WillMa00,BAL,WR,23,5,0,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,2.1,1.6,,173,
492,Marcus Maxwell\MaxwMa00,CIN,WR,24,5,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,1,1.5,1,,178,
493,Brandon Lloyd\LloyBr00,WAS,WR,26,8,1,0,0,0,0,0,0,0,,0,11,2,14,7,0,1,3.4,2.4,,171,
494,Shaun Bodiford\BodiSh00,GNB,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,13,13,0,1,2.3,1.8,,172,
495,Sam Aiken\AikeSa00,BUF,WR,27,12,0,0,0,0,0,0,0,0,,0,2,1,10,10,0,1,2,1.5,,174,
496,Biren Ealy\EalyBi00,TEN,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,6,6,0,1,1.6,1.1,,177,
497,Chris Davis\DaviCh03,NYJ,WR,24,2,0,0,0,0,0,0,1,3,3,0,1,1,3,3,0,1,1.6,1.1,,176,
498,Jason Hill\HillJa00,SFO,WR,22,5,0,0,0,0,0,0,0,0,,0,2,1,6,6,0,1,1.6,1.1,,175,
499,Derek Stanley\StanDe00,STL,WR,22,3,0,0,0,0,0,0,1,5,5,0,1,0,0,,0,1,,-0.5,,179,
500,Richard Owens\OwenRi00,STL,RB,27,14,1,0,0,0,0,0,0,0,,0,2,1,9,9,0,1,1.9,1.4,,149,
501,Bennie Joppru\JoppBe00,SEA,,27,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,104,
502,Jeff Robinson\RobiJe00,SEA,,37,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,117,
503,Mark Bruener\BrueMa00,HOU,,35,14,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,105,
504,Marcellus Rivers\RiveMa00,NWE,,29,3,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,113,
505,Brad Cieslak\CiesBr00,BUF,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,115,
506,Tim Massaquoi\MassTi20,BUF,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,121,
507,Mike Leach\LeacMi00,DEN,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,109,
508,Billy Bajema\BajeBi00,SFO,,25,14,2,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,97,
509,John Dekker\DekkJo00,PIT,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,119,
510,Stephen Spach\SpacSt00,NWE,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,102,
511,Brad St. Louis\StLoBr00,CIN,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,95,
512,Lionel Gates\GateLi00,TAM,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,170,
513,Keith Heinrich\HeinKe00,TAM,,28,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,99,
514,Nathan Hodel\HodeNa20,ARI,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,111,
515,James Dearth\DearJa00,NYJ,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,120,
516,Tony Stewart\StewTo00,OAK,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,107,
517,Darian Barnes\BarnDa00,NYJ,,27,5,3,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,4,
518,Patrick Pass\PassPa00,NYG,,30,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,2,
519,Courtney Anderson\AndeCo00,2TM,,27,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,118,
520,Anthony Wright\WrigAn00,NYG,QB,31,3,0,1,7,12,0,0,1,-1,-1,0,0,0,0,,0,,0.4,0.4,,78,
521,Isaiah Stanback\StanIs00,DAL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,80,
522,Todd Bouman\BoumTo00,STL,,35,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,82,
523,Ryan Fitzpatrick\FitzRy00,CIN,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,81,
524,Jeff Rowe\RoweJe00,CIN,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,83,
525,Ken Dorsey\DorsKe00,CLE,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,79,
526,Tim Hasselbeck\HassTi00,ARI,QB,29,1,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,,-0.1,-0.1,,84,
527,Kevin Kolb\KolbKe00,PHI,QB,23,1,0,0,0,0,0,0,3,-2,-0.67,0,0,0,0,,0,,-0.7,-1.2,,85,
528,Jamie Martin\MartJa00,NOR,QB,37,3,0,0,0,0,0,0,3,-3,-1,0,0,0,0,,0,,-0.3,-0.3,,86,
529,Tim Euhus\EuhuTi00,ARI,,27,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,100,
530,Justin Snow\SnowJu00,IND,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,103,
531,Scott Chandler\ChanSc00,SDG,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,114,
532,Corey McIntyre\McInCo00,ATL,,28,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,3,
533,Brian Jennings\JennBr00,SFO,,31,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,112,
534,Joe Zelenka\ZeleJo00,JAX,,31,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,96,
535,Matt Murphy\MurpMa00,BUF,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,106,
536,Rudy Sylvan\SylvRu00,DET,,23,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,98,
537,Ronnie Ghent\GhenRo00,NOR,,27,8,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,122,
538,Patrick Estes\EstePa00,SFO,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,101,
539,Derek Rackley\RackDe00,SEA,,30,5,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,108,
540,Boone Stutz\StutBo00,2TM,,25,12,0,0,0,0,0,0,0,0,,0,,0,0,,0,,-0.5,-1,,110,
541,Nate Lawrie\LawrNa00,CIN,,26,3,2,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,116,
542,Tyler Thigpen\ThigTy00,KAN,QB,23,1,0,2,6,41,0,1,0,0,,0,0,0,0,,0,,0.6,0.6,,87,
543,Travis Taylor\TaylTr01,2TM,WR,28,2,0,0,0,0,0,0,0,0,,0,3,1,4,4,0,,1.4,0.9,,180,
544,Dan Campbell\CampDa00,DET,TE,31,2,1,0,0,0,0,0,0,0,,0,1,1,1,1,0,,1.1,0.6,,94,
545,Chas Gessner\GessCh00,TAM,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,197,
546,Jimmy Farris\FarrJi00,WAS,,29,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,190,
547,Terry Glenn\GlenTe00,DAL,,33,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,201,
548,Troy Brown\BrowTr00,NWE,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,184,
549,Brandon Williams\WillBr01,2TM,,23,10,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,-1,-2,,185,
550,Jamaica Rector\RectJa00,ARI,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,200,
551,Zak Keasey\KeasZa20,SFO,RB,25,13,0,0,0,0,0,0,2,4,2,0,0,0,0,,0,,0.4,0.4,,152,
552,Byron Storer\StorBy00,TAM,RB,23,9,3,0,0,0,0,0,0,0,,0,3,2,3,1.5,0,,2.3,1.3,,153,
553,Oliver Hoyte\HoytOl20,DAL,RB,23,10,9,0,0,0,0,0,0,0,,0,4,1,2,2,0,,1.2,0.7,,154,
554,Kevin Everett\EverKe00,BUF,TE,25,1,1,0,0,0,0,0,0,0,,0,1,1,3,3,0,,1.3,0.8,,93,
555,Chris Francies\FranCh00,GNB,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,196,
556,Roy Hall\HallRo02,IND,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,187,
557,Micheal Spurlock\SpurMi00,TAM,,24,7,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,6,6,,199,
558,Jake Nordin\NordJa00,BAL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,123,
559,Eddie Drummond\DrumEd00,KAN,WR,27,12,0,0,0,0,0,0,1,-3,-3,0,0,0,0,,0,,-1.3,-2.3,,203,
560,Domenik Hixon\HixoDo00,2TM,WR,23,16,1,0,0,0,0,0,1,-8,-8,0,1,1,5,5,0,,6.2,5.2,,202,
561,Chad Jackson\JackCh00,NWE,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,198,
562,Chad Owens\OwenCh00,JAX,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,-0.5,-1,,188,
563,Eric Weems\WeemEr00,ATL,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,193,
564,Kelley Washington\WashKe00,NWE,,28,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,192,
565,Justin Jenkins\JenkJu00,BUF,,27,11,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,181,
566,George Wilson\WilsGe01,BUF,,26,12,9,0,0,0,0,0,0,0,,0,0,0,0,,0,,5.5,5,,183,
567,Bobby Sippio\SippBo00,KAN,,27,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,182,
568,Alvin Pearman\PearAl00,SEA,RB,25,3,0,0,0,0,0,0,0,0,,0,1,1,1,1,0,,1.1,0.6,,156,
569,Oren O'Neal\ONeaOr00,OAK,RB,24,14,1,0,0,0,0,0,0,0,,0,1,1,1,1,0,,1.1,0.6,,155,
570,Nick Goings\GoinNi00,CAR,,29,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,165,
571,P.J. Daniels\DaniP.00,BAL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,175,
